codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
200067031,,20940,13.9,2.6,12700,33400,42.8,10281,21681,15375.9,61.6,50.6,2.2,8.8,38.9,7.6,5.2,1.9,0.9,2.4,-13.3
200067049,,22410,18.8,3.7,10790,40450,47.5,3017,5514,4166.2,57.4,45.6,2.9,8.9,42.3,11.8,4.2,0.7,0.6,2.9,-15.7
200067064,,20230,18.6,2.8,11390,32000,39.7,8736,17073,12502.4,53.2,46.3,2.6,4.3,44.4,7.3,6.6,1.8,1.3,3.5,-11.5
200067072,,22690,10.5,2.7,13650,37520,47.8,15270,31860,22744.8,63.6,50.9,2.6,10.1,37,9.7,4.3,1.6,0.7,2,-14.6
200067080,,23450,11,2.9,13560,39910,53.6,6727,14376,10122.1,71.1,56.1,2.1,12.9,29.1,11.8,4.3,1.6,0.7,2,-16.3
200067106,,23400,12.3,3.2,13010,41380,52.2,151024,304742,219711.9,65.7,55.7,3.1,6.9,33.9,12.6,4.4,1.3,0.9,2.2,-16.6
200067114,,22540,14.6,3.1,12340,37830,53.1,31675,65693,46716.8,67.3,59.1,2.4,5.8,34,8.4,6.1,1.9,1.2,3,-15.8
200067122,,21590,13.8,2.7,12650,33960,43.3,4625,11103,7498.6,70,60.8,3.1,6.1,28.8,8.8,5.4,2.3,0.8,2.3,-13
200067130,,21450,15.7,2.9,12090,34950,46.5,15918,32130,23192.3,59,49.1,2.8,7.1,41.4,8,5.1,1.7,0.8,2.6,-13.5
200067155,,21390,15.4,2.9,12200,34900,42.2,6311,12841,9239.5,61,51.2,2.5,7.3,36.7,9.4,5.7,1.6,1.2,2.9,-12.8
200067163,,19780,19.4,2.9,11250,32560,35.3,2807,5769,4150.3,55.6,41.6,2.6,11.4,38.4,11.7,6,1.7,1,3.3,-11.7
200067171,,20400,18.9,3.1,11480,35090,40.2,4574,9158,6668.2,53.4,39,2.4,12,39.8,15.8,4.2,1.5,0.6,2.1,-13.2
200067189,,20060,22.1,3.2,10450,33290,41.4,6528,12747,9352.9,54.4,44.2,2.3,7.9,43.5,8.3,6.4,1.7,1,3.7,-12.6
200067197,,20010,21,3.2,10330,32740,38.9,3855,7409,5463.5,54.7,43.2,3.5,8,43.3,7.1,6.9,1.8,1.1,4,-12
200067205,,23310,11,2.8,13500,37250,53.3,82917,178356,125306.9,71.5,64.6,2.2,4.7,31.4,6.9,5.1,1.8,1,2.3,-14.9
200067213,,22930,16.6,3.6,11590,41500,53.9,127006,273301,190932.5,76.1,66.2,2.7,7.2,26.5,8.7,6.1,2,1.4,2.7,-17.4
200067239,,24260,8.6,2.7,14370,39300,55.1,11622,28629,19159.4,73.5,65.8,2.6,5.1,29.3,8.2,3.9,1.9,0.6,1.4,-14.9
200067247,,22250,11.4,2.6,13380,34350,46.4,10211,21969,15464.1,67.9,58.2,2.9,6.8,32.4,7.8,5.1,2,0.8,2.3,-13.2
200067254,,23280,15.2,3.5,12050,42050,52.9,78847,156584,113330.8,68.9,61,2.8,5.1,32.4,9.3,6,1.5,1.4,3.1,-16.6
200067262,,22340,13.6,2.8,12530,35630,49.8,14554,30478,21744.4,63,54.2,2.9,5.9,37.7,7.7,5.1,1.6,1,2.5,-13.5
200067288,,21680,15.4,2.9,12060,35410,44.1,7861,16819,11909,60.3,49.8,3.1,7.4,39.7,8,5.3,1.7,0.9,2.7,-13.3
200067296,,24610,8.9,2.8,14270,40260,56.1,14105,34381,23112.4,73.5,65,2.4,6.1,29.6,9.1,3.6,1.7,0.5,1.4,-15.8
200067304,,21800,13.7,2.6,12760,33730,49.6,10320,22841,15901.6,66.9,59.6,2.6,4.7,33.9,6.7,5.8,2.1,1,2.7,-13.3
200067320,,22140,12.3,2.7,13120,35790,48.5,3243,7295,5030.6,68.1,57.4,3.2,7.5,31.8,8.7,5.1,2.1,0.9,2.1,-13.7
200067346,,24220,7.2,2.6,15020,39090,56.3,31396,70090,48649.5,65.9,58.2,2.8,4.9,36.4,9.7,3.5,1.6,0.5,1.4,-15.5
200067361,,21980,14.8,2.9,12240,35550,47.4,20360,41422,29867.7,61.1,51.7,2.8,6.6,38.7,9,4.9,1.5,0.9,2.5,-13.7
200067379,,21990,11.7,2.6,13320,35200,47.3,5013,11445,7879.5,69.7,58.2,2.7,8.8,31,8.1,4.9,2,0.7,2.2,-13.7
200067429,,20550,19,3,11250,33330,43,5842,11043,8175.3,54.3,45.4,2.3,6.6,43.8,7.9,7,1.7,1.3,4,-13
200067437,,21930,16.3,3,11830,35620,47.2,21708,43405,31385.5,61.9,53.5,2.9,5.5,37.7,8,6.2,1.8,1.3,3.1,-13.8
200067445,,21470,16.2,2.9,11860,34020,45.6,4524,9279,6649.4,59.9,49.1,3.6,7.2,39.3,8,5.8,1.8,1.1,2.9,-13
200067452,,21590,15,2.9,11990,34770,50.4,3846,7603,5520.3,63.3,50.2,4.6,8.5,35.4,12.1,4,1.5,0.7,1.8,-14.8
200067460,,21590,14,2.6,12560,33270,44.3,23031,51182,35479,66.2,55.7,2.5,8,33.2,8,5.6,2.3,0.9,2.4,-13
200067478,,22720,11.5,2.8,13300,37450,47.2,8795,18865,13325.7,62.2,51.3,2.1,8.8,34.2,13.9,3.9,1.5,0.7,1.7,-14.2
200067486,,24470,13.9,3.6,12070,44000,40.7,9455,22378,15206.7,54.8,48.2,2.7,3.9,23,29.5,2.9,1.1,0.5,1.3,-10.2
200067502,,21620,17.3,3.1,11640,36100,47.3,22635,50533,35086.1,66.5,58.6,3,4.9,33.8,7.4,6.2,2,1.2,3,-13.9
200067544,,20250,20.1,3,11000,32510,39.2,7991,15710,11485.9,58.4,47.6,2.3,8.5,39.8,7.9,6,1.7,1,3.3,-12.1
200067551,,29750,10.1,4.7,13790,65100,55.3,39434,87948,60561.9,83.9,77.1,3.4,3.4,21.2,8.8,2.2,0.9,0.4,0.9,-16.1
200067593,,19230,22.5,3,10540,31300,36.3,6381,12379,9110.6,52.8,40.9,2.2,9.7,41.7,11.9,6.2,1.6,1,3.6,-12.6
200067627,,24020,9,2.6,14220,37670,55.7,11086,25827,17619.2,77,70.3,2.3,4.4,26.3,7.8,4,1.7,0.6,1.7,-15.1
200067635,,24510,5.9,2.4,15790,37910,56.8,22563,56781,37592.4,81.2,74.2,2.6,4.4,22.6,7.7,3.6,2,0.5,1.1,-15.1
200067643,,23310,9.3,2.5,14110,35110,51.7,7022,16487,11219.3,74.9,67.9,2.1,4.9,28.5,5.5,5,2.1,0.8,2.1,-13.9
200067650,,23620,10.5,2.7,13660,37410,52.2,9375,21875,14951.9,74.5,67.9,2.7,3.9,27.4,8,3.9,1.6,0.6,1.7,-13.8
200067668,,22100,13.6,2.8,12370,35060,51.3,9447,20187,14227.8,65,56.2,3.3,5.5,36.9,7.2,4.9,1.9,0.8,2.2,-14
200067676,,22340,13.2,2.8,12710,35250,49.5,12485,27150,18967.3,66.1,58.2,2.8,5.1,35.1,7.7,4.9,2,0.8,2.1,-13.8
200067684,,23370,13.3,3.2,12660,40760,55.3,21670,45843,32418.1,72.2,58.1,2.5,11.6,28.2,12.8,4.6,1.6,0.9,2.1,-17.8
200067692,,20980,17.2,3.1,11440,34990,45.6,4786,8878,6659.3,49.4,39.7,2.4,7.3,48.6,10.1,4.9,1.2,0.8,2.9,-13
200067700,,20930,15.1,2.6,12170,32010,44.5,9691,18949,13860.8,58.2,52,2.1,4.1,41.7,5.9,6.6,1.7,1.2,3.7,-12.4
200067742,,22140,13.8,3,12440,37010,49.6,8005,15850,11508.5,59.2,48.6,3.7,6.9,38.5,12.2,4.5,1.4,0.9,2.2,-14.4
200067759,,21120,17.2,2.9,11650,34020,44.2,10161,22608,15728.3,67.9,61.1,2.5,4.3,30.9,7.5,6.6,2.1,1.3,3.2,-12.9
200067767,,21920,12.4,2.7,12860,34880,46.2,4375,9469,6644.7,65.6,55.2,3.6,6.8,33.1,9.7,4.9,1.8,0.9,2.2,-13.3
200067783,,23950,9,2.6,14300,37760,53.8,10992,25731,17651.5,72.8,66.7,2.3,3.8,30.9,7.1,3.5,1.5,0.5,1.5,-14.3
200067791,,22190,15.1,3,12120,36300,49.4,15272,32235,22841.1,65,56.2,2.8,6,34.8,8.1,6.3,1.8,1.3,3.2,-14.2
200067817,,23420,9.9,2.7,13900,37340,52.5,18761,43630,29633.7,75.5,66.5,2.5,6.5,25.1,10.1,4.4,2.2,0.6,1.6,-15.1
200067825,,22480,14.2,3,12460,37850,50.8,23131,46963,33705.9,64.6,55.7,2.8,6.1,35.3,9.2,5.9,1.8,1.2,2.9,-15
200067841,,22710,11.7,2.7,13250,35850,49,10212,23465,16200.9,70.7,63.4,2.8,4.5,31.1,7.4,4.3,1.7,0.7,1.9,-13.5
200067866,,24270,6.1,2.3,15600,36570,55.2,19707,49196,32592.3,81.9,74.9,2.7,4.3,20.7,8.1,3.9,2.1,0.5,1.3,-14.6
200067874,,24440,10.7,3,13530,40130,58,40939,93426,64361.2,76.1,69.5,2.5,4.1,27.6,8,4.2,1.7,0.7,1.8,-15.9
200067882,,20190,18.8,3,11020,33050,39.9,7292,13659,10203.6,48.2,38.5,2.2,7.5,48.6,10,5.4,1.4,0.9,3.1,-12.2
200067890,,20840,17.8,3,11130,33850,43.8,5785,10826,8084.6,50.2,40.4,2.5,7.3,48.9,8.7,5,1.5,0.8,2.7,-12.8
200067908,,21760,14.5,2.7,12340,33850,46.4,3806,8034,5696.8,62.2,53.5,2.6,6.1,37.4,8.3,5.3,1.9,0.8,2.6,-13.2
200067916,,21620,15.2,2.9,12130,35350,47.8,12248,23980,17521.2,58,47.6,2.3,8.1,42.5,7.8,5.6,1.6,1,3,-13.9
200067924,,25250,7.4,2.7,15020,39960,61.2,20134,47744,32454.2,77.4,71.1,2.5,3.8,26.9,8.2,3.4,1.6,0.5,1.3,-15.9
200067932,,24750,9.9,3.1,13900,42460,57.4,83000,176832,124935,64.6,56,2.6,6,37.5,10.8,4,1.4,0.8,1.8,-16.9
200067940,,20120,23.8,3.5,9710,33740,41.2,14800,28326,20860.3,55.2,44.4,3.4,7.4,41.1,8.6,7.6,1.7,1.5,4.4,-12.5
200067957,,27100,5.8,2.7,16470,44030,65.1,7518,18885,12598.4,74.2,66.6,2.1,5.5,26.2,13,2.5,1.4,0.3,0.8,-15.9
200067965,,23240,15,3.5,12100,42290,56,34820,76943,53231.6,76.3,68.8,2.9,4.6,26.7,9.1,5.6,2,1.1,2.5,-17.7
200067973,,25000,7.3,2.5,15100,38480,62,24357,61659,40712.4,81.3,74.5,2.9,3.9,25,5.5,4.2,2.1,0.6,1.5,-16
200067981,,21770,14.4,2.8,12380,35080,45,34714,70874,50924,59.2,49.6,2.7,6.9,40.5,8.3,5.6,1.9,1,2.7,-13.6
200067999,,22040,17.6,3.2,11510,36620,51.8,43088,97050,66658.8,71.4,64.4,2.8,4.2,29,7.2,7.3,2.4,1.4,3.5,-14.9
200068005,,22070,12.7,2.7,12910,34700,48.8,8409,20369,13674.8,74.5,65.6,2.8,6.1,25.9,6.8,6.3,2.5,1,2.8,-13.5
200068047,,17560,31.2,3.2,9470,30620,39.1,30353,79639,51279.5,71.3,65,4.1,2.2,23.8,3.5,13.3,5,2.6,5.7,-11.9
200068070,,23730,8.5,2.6,14590,37390,53.9,10645,24242,16675.2,72.6,63.7,2.3,6.6,30.3,7.6,4,1.9,0.6,1.5,-14.5
200068088,,22220,12.7,2.7,12820,34680,48.6,9110,18432,13290.3,61.3,54,2.2,5.1,40.4,6.5,5.4,1.7,0.9,2.8,-13.6
200068096,,21670,14.8,2.9,12340,35710,48,5184,10720,7655.6,61.1,49.1,3.7,8.3,38.3,10.2,4.2,1.7,0.7,1.8,-13.8
200068104,,23400,13.9,3.1,12330,38590,51.6,44104,101672,69633.8,69.8,60.6,3.3,5.9,31.7,9.2,4.8,1.8,0.8,2.2,-15.5
200068112,,24340,9.6,2.8,13980,39490,56.7,15711,35876,24752.5,74.3,67.1,2.4,4.8,30.3,7.1,3.9,1.6,0.7,1.6,-15.6
200068120,,23050,11.4,2.8,13270,37110,51.5,46425,95201,68021.7,69.4,61.3,2.7,5.4,32.4,7.5,5.5,1.8,1,2.7,-14.8
200068146,,22450,12.3,2.8,13080,36170,49.6,19703,42893,30101.7,69.5,61.8,2.2,5.5,31.9,7.9,5,1.7,0.9,2.4,-14.3
200068229,,20720,20.9,3.5,10680,36960,43.2,10106,19402,14329.6,51.6,39.7,3.4,8.5,43.7,13.4,5.5,1.4,1.2,2.9,-14.2
200068278,,21750,15.5,3,12090,35670,48.7,8067,16946,12012.2,63.1,54.8,2.9,5.4,38.1,6.9,5.7,2,1.1,2.6,-13.8
200068294,,22010,12.6,2.6,13070,34330,46.9,6773,15061,10464.2,69.5,62,2.8,4.7,32.4,5.9,5.1,2,0.8,2.3,-12.9
200068369,,22270,13,2.7,12740,34890,49.3,8100,17849,12421.1,69.4,61.1,2.2,6.1,31.1,8,5.4,2,1,2.4,-13.9
200068377,,21760,14.8,2.9,12260,35890,46.9,14012,28581,20551.7,64,57,2.6,4.4,34.2,10.7,5.5,1.7,1.2,2.6,-14.4
200068435,,22090,12,2.8,13060,36070,49.6,5016,10847,7617.9,63.7,52.5,3,8.2,37.2,8.8,4.4,1.8,0.7,1.9,-14.1
200068443,,21250,14.5,2.8,12360,34560,43.7,6106,12297,8912.9,56,45.5,2,8.5,40.1,13.7,4.3,1.5,0.8,2,-14.1
200068450,,21370,16,2.8,11870,33780,45.2,14984,31324,22237.7,62.8,53.8,2.3,6.7,36.9,7.1,6.2,2.1,1.2,2.9,-13
200068468,,21290,16.9,2.9,11750,34450,46.3,11453,24188,17124.1,63.9,55.2,2.4,6.3,35.4,8.1,6.4,2.1,1.3,3,-13.8
200068484,,21310,14.2,2.7,12440,33810,43.7,6488,13463,9629,58.8,47.7,2.3,8.8,38.1,11.2,4.8,1.7,0.8,2.3,-12.9
200068500,,21260,16.8,3,11860,35720,45.6,35102,78092,54125,70.3,61.7,2.8,5.8,29.7,7.1,7.3,2.3,1.4,3.6,-14.4
200068534,,22730,9.2,2.5,14070,35400,49.9,15418,37249,25052.6,75.1,67,2.3,5.8,27.6,6.8,4.6,2.1,0.6,1.9,-14.1
200068542,,24770,7.1,2.6,15130,39770,58.3,31466,78216,52093.8,78.9,72,2.8,4.1,25,8,3.7,2,0.5,1.2,-15.6
200068559,,21370,15.9,2.8,12180,34320,44.2,10406,21939,15570.9,66.6,57.9,2.4,6.3,34.4,6.8,5.8,1.9,1.1,2.8,-13.6
200068567,,23440,10.3,2.7,13750,37330,53.4,25599,60777,41072.9,75.4,68.2,2.9,4.3,27.3,7.4,4.5,2.2,0.7,1.6,-14.6
200068625,,20460,21.5,3.2,10640,33620,44.4,5164,9737,7229.4,57,44.8,3.9,8.3,40.7,10.7,5.1,1.4,1,2.7,-13.5
200068641,,24360,11,2.9,13490,39370,57.4,52689,125083,84479.8,79,71.7,3,4.3,24.8,7,5.2,2.1,0.9,2.2,-16
200068658,,22180,13.7,2.8,12660,35770,49.8,20373,41246,29703.3,66.8,59.1,2.2,5.5,34.5,7.3,5.8,1.7,1.2,2.9,-14.4
200068666,,20520,17.8,2.8,11710,32980,44,24826,52618,37165.2,63.3,56.5,2.8,4,35.7,6.1,7.7,2.3,1.5,3.9,-12.8
200068674,,25950,9.3,3.2,14190,46040,60.9,35785,76863,54031,71.8,63.5,2.8,5.5,29,14.1,2.9,1.2,0.5,1.2,-17.8
200068682,,22910,12,2.8,13150,36580,53.1,8392,17441,12458.6,67.4,60,2.5,4.9,35.2,7.5,4.7,1.6,0.9,2.2,-14.8
200068757,,21860,15.8,3.1,11890,36260,48.4,50330,106258,75105.6,69.3,61.7,2.7,4.9,31.6,7.5,6.4,2,1.3,3.1,-14.8
200068765,,21050,18.3,3.1,11290,35500,43.9,11351,22136,16214.4,57.5,47.1,3.3,7.1,40.6,9.2,6.1,1.6,1.3,3.2,-13.4
200068773,,20910,17.2,2.9,11570,33040,42.9,5407,11210,8020.5,60.8,51.2,2.5,7.1,38.4,7.4,5.7,1.8,1,2.9,-12.3
200068781,,22560,15,3.1,12270,38320,50.6,99707,219345,152395.7,70.9,62.8,3.1,5,29.2,9.4,5.9,2.1,1.2,2.6,-15.4
200068799,,21160,14.3,2.6,12470,32960,43.7,20903,45349,31799.7,66.4,57.7,2.5,6.2,32.9,7.3,6,2.1,1.1,2.8,-12.6
200068807,,23780,10.2,2.7,13770,37570,54.4,13804,33266,22346.7,78.1,70,3,5.1,23.7,8.4,4.8,2.2,0.7,1.9,-15
200068815,,22920,12,2.8,13040,36390,49.6,14649,34060,23237.9,74.5,66.2,3.1,5.2,27.2,7.1,5.5,2.2,0.9,2.4,-14.3
200068831,,22520,12.3,2.7,12990,35540,45.7,7659,17371,11985,67.1,56.2,2.1,8.8,31.2,10.6,4.2,1.8,0.7,1.7,-13.1
200068856,,21140,15.7,2.9,11990,34930,44.7,3785,7809,5591.9,60.1,50.1,3.1,6.9,40.5,8,5.1,1.8,0.9,2.4,-13.7
200068864,,25680,6.7,2.7,15480,41530,60.4,10364,24454,16705.5,77.4,69.6,2.3,5.5,27.9,8.2,2.9,1.4,0.4,1.1,-16.4
200068872,,20900,15.5,2.8,12150,33470,42.7,9372,18608,13531.9,58.8,51.2,2.7,4.9,41,7,6,1.7,1.1,3.2,-12.8
200068880,,22000,10.8,2.6,13550,35010,47.6,4273,9257,6507.9,71,59.8,2.8,8.4,30,8.4,4.4,1.8,0.7,1.9,-13.8
200068914,,21480,13,2.6,12870,33640,43.4,9950,20797,14823.7,64.5,57.2,2.6,4.7,36.4,7.1,4.9,1.6,0.9,2.4,-12.9
200068922,,20760,19.6,3.2,11170,35260,40.5,7231,16150,11206.2,67.7,55,3.3,9.4,31.7,8.6,6,2.2,1.1,2.7,-14
200068930,,20040,19.1,2.9,11330,32860,38.8,10757,21944,15822.7,54.1,45.4,3,5.7,42.7,9,6.4,1.9,1.2,3.3,-12.2
200068948,,21240,16.6,3,11780,35390,43,11076,23263,16555.1,61.4,51.3,2.9,7.2,36.7,10.2,5.5,1.8,1.1,2.6,-13.8
200068955,,22410,8.6,2.4,14330,34000,47.1,11173,27009,18111.6,74.9,67.6,2.7,4.6,27,6.8,4.5,2.4,0.6,1.5,-13.2
200068963,,24000,7,2.4,15240,36630,56.7,8795,21867,14554.8,76.4,69.6,2,4.8,27.2,7.7,3.8,2.1,0.5,1.2,-15.1
200068989,,22900,10.2,2.7,13770,36810,49.6,47544,103619,72482.5,65.3,56.3,2.9,6.1,35.9,8.5,4.6,1.8,0.8,2,-14.3
200068997,,23370,11.8,2.9,13180,37720,55.3,27669,60035,42059.4,71.3,62.9,3,5.4,30.5,9.2,4.2,1.7,0.8,1.7,-15.2
200069003,,22820,12.8,3.4,12760,43070,52,8046,17161,12121.8,69.4,47.7,2.2,19.5,28.7,17.9,4.2,1.5,0.7,2,-20.2
200069029,,22280,13.5,3.1,12710,39500,51.1,31998,67254,47843.8,61.3,52.3,2.4,6.6,38,12.3,5.1,1.6,1,2.5,-16.7
200069037,,20840,16.9,2.8,12010,34220,44,43883,102068,69571,70.7,63,2.5,5.2,28.7,6.9,7.3,2.6,1.4,3.3,-13.6
200069052,,22390,18.1,3.5,11360,39540,52,43927,94793,66294.8,74.5,67.1,3.3,4.1,28.4,6.6,6.5,2.1,1.4,3,-16
200069060,,23780,10.6,2.8,13640,38120,57,6548,14734,10218.4,73.3,66.7,2.7,3.9,32.3,6,3.9,1.6,0.7,1.6,-15.5
200069086,,22390,10.4,2.5,13690,33970,47.1,13976,31525,21706.7,67.2,58.3,2.7,6.2,34.4,6.7,4.8,2.2,0.8,1.8,-13.1
200069094,,21070,16.6,2.9,11700,34410,42.7,6676,13816,9914.2,57.9,49.9,2.9,5.1,41.4,7.8,5.6,1.7,1,2.9,-12.7
200069102,,21500,14.1,2.7,12580,33440,43.4,2223,4794,3373.9,67.3,56.6,2,8.7,32.1,8.5,4.7,1.8,0.6,2.3,-12.6
200069110,,24260,12.5,3.2,12910,41550,57.7,61745,131869,92593.5,73.2,65.1,2.9,5.2,29,9.4,4.9,1.7,1,2.2,-16.5
200069128,,20650,17.5,2.8,11630,32870,40.8,2568,5342,3803.6,63.9,52.2,2.9,8.8,34.6,8.3,6,2,1,3,-12.8
200069136,,17850,30.1,3.8,8750,33370,35.5,2363,4530,3341.5,50.1,37.8,3.6,8.7,44.7,8.6,8.3,1.7,1.5,5.1,-11.7
200069144,,20320,18.2,3,11480,34630,39.3,2233,4617,3315.3,61.2,46.7,2.3,12.2,33.6,12.9,5.2,1.6,0.8,2.8,-12.9
200069151,,20540,19.3,3.1,11010,34490,43.2,3270,6539,4719.9,61.7,48.1,3,10.6,34.7,9.9,6.3,1.8,1.2,3.3,-12.6
200069169,,21820,14,2.8,12570,35090,46,5553,11912,8393.9,69.9,55.9,2.6,11.4,30.1,9.4,4.2,1.7,0.6,1.9,-13.6
200069177,,26340,6.2,2.7,15790,42090,63.3,17736,41355,28221.3,75.9,68.6,2.1,5.2,29.2,9.2,2.8,1.3,0.4,1.1,-17.1
200069185,,21740,13.9,2.8,12580,34610,46.8,4748,9628,6955.8,61.5,52.7,1.8,7,35.8,11.2,5,1.5,0.8,2.7,-13.5
200069193,,25000,7.1,2.6,15250,39670,58,16389,38857,26261.2,75.6,68.5,2.5,4.6,25.7,10.8,3.6,1.9,0.5,1.2,-15.7
200069227,,23100,12.5,3.1,12820,39360,51,8547,17306,12477.3,65,50.1,2.3,12.6,36,10.5,4.4,1.4,0.8,2.2,-15.9
200069235,,20500,17.2,2.8,12000,33120,39.8,6256,15303,10234.9,69.7,58.3,2.5,8.9,27,9,7.1,3,1.2,2.9,-12.8
200069250,,21360,18.7,3.3,11260,36840,48,74203,156194,110056.5,69.5,61,3,5.5,30.4,7.6,7.5,2.3,1.7,3.5,-15
200069268,,21920,13,2.7,12950,34810,46.7,3404,7463,5213.3,67.4,56.8,2.4,8.2,32.4,8.6,4.9,2.1,0.8,2,-13.3
200069300,,21400,16.9,3,11720,35160,45.6,57706,115635,83521.9,63.4,55,3.1,5.3,36.3,7.3,6.8,1.8,1.4,3.6,-13.8
200069383,,21270,16.3,3,11850,35540,44.2,12412,25637,18374.5,58,47.9,2.5,7.6,39.7,10.3,5.6,1.7,1.1,2.8,-13.6
200069391,,23230,9.1,2.6,14230,36660,51.6,31201,69777,48355.4,68.1,59,2.3,6.8,32.9,9.5,4.1,1.8,0.7,1.6,-14.6
200069409,,23010,12,2.9,13100,37430,51.8,71128,151477,106668.7,67.1,59.6,2.6,4.9,34.4,7.9,5.5,1.9,1.1,2.5,-14.9
200069417,,22470,12,2.7,13230,35860,47.4,10329,24460,16679.3,67.9,58.5,3.2,6.2,32.9,7.7,4.8,1.9,0.8,2.1,-13.3
200069425,,21780,12.6,2.6,12970,34300,44.6,40101,85454,60423.8,64.8,55.4,2.2,7.2,35.1,8.1,5.1,1.9,0.9,2.3,-13.1
200069433,,20690,17.2,2.8,11570,32350,39.8,4938,10799,7569,64.3,54.2,2.6,7.5,35.3,6.1,6.6,2.3,1.1,3.2,-12.3
200069441,,23080,11,2.7,13510,37130,50.8,13982,31563,21928.8,72.9,65.7,3.2,4,30.8,6.4,3.9,1.6,0.6,1.7,-14
200069458,,20470,18.6,2.9,11460,32960,41.9,6500,13201,9515.7,59.8,50.4,2.6,6.8,38.8,8.6,5.8,1.8,1.1,2.9,-13
200069482,,23370,10,2.8,13830,38040,52.4,13632,33702,22542.4,75.3,64.5,2.1,8.7,26.7,9.3,4.4,2.1,0.6,1.7,-15.7
200069516,,24350,6,2.4,15670,38380,59.7,7054,17596,11713.5,75.3,67.1,2.3,5.9,28.9,8,3.5,1.9,0.4,1.2,-15.7
200069524,,22270,10.6,2.5,13640,34710,48.2,10205,24671,16557.5,75.4,67.4,2.6,5.4,25.8,7.2,4.9,2.5,0.7,1.7,-13.3
200069532,,21290,14.8,2.8,12380,34320,45,31712,67750,47679,67,58.4,2.6,6,33.5,7,6.1,2.2,1.2,2.7,-13.6
200069540,,28900,5,2.5,18590,46510,74.6,6442,16587,10948.3,78.7,71,1.8,5.9,28.3,10,2.1,1.2,0.3,0.6,-19.1
200069565,,35540,5,3.2,18170,58990,73.8,7586,17487,11866.8,100.9,93.3,3.4,4.2,13.5,5.5,1.3,0.6,0.2,0.5,-21.2
200069581,,22730,10.8,2.7,13530,35870,49.8,13849,32333,22022.3,74.9,66.7,3.2,5,26.3,8,5,1.9,0.8,2.3,-14.2
200069599,,21540,15.4,2.9,12090,35080,42.7,7043,15912,11015.1,70,59.5,3.3,7.2,28.7,9.7,5.3,1.9,0.8,2.6,-13.7
200069615,,23410,9.3,2.6,14120,37150,52.1,8627,19042,13286.9,67.9,59.6,2.2,6.1,33.3,9.2,3.9,1.7,0.6,1.6,-14.3
200069623,,23660,10.9,3,13490,40220,50.7,10409,22222,15670.5,72.4,62.9,2.7,6.8,31.2,7.5,3.8,1.5,0.7,1.6,-14.9
200069631,,22300,11.2,2.6,13420,35120,46.8,7695,18191,12418,67.3,57.6,3.1,6.6,33.4,7.6,4.8,1.9,0.8,2.1,-13.1
200069649,,22500,10.9,2.6,13510,34690,47.3,10946,24431,17013.6,64.5,55.5,2.4,6.6,35.3,8.7,4.7,1.8,0.8,2.1,-13.2
200069656,,21370,14.9,2.8,12220,34010,44.5,6642,14543,10180.5,64.7,55.4,3.4,5.9,35.9,7.5,5.1,2,0.9,2.2,-13.2
200069664,,21170,13.8,2.6,12550,33220,43.3,4799,10116,7189.5,64.4,53.8,2.1,8.5,36.6,6.4,5.4,1.9,0.8,2.7,-12.8
200069672,,20630,18.1,2.9,11710,33590,41.5,15499,36158,24670.6,67.3,57.9,2.4,7,30.6,8.1,7.1,2.5,1.3,3.3,-13.1
200069698,,23130,11.4,2.9,13270,38180,51.7,7269,14950,10702.2,66.4,56.4,2.5,7.5,35.5,8.2,4.5,1.6,0.8,2.1,-14.6
200069722,,20930,14.9,2.7,12330,32860,44.5,9111,20344,14130.7,66.4,58.2,2.5,5.7,32.5,8.2,6.1,2.1,1,3,-13.2
200069730,,21200,14.6,2.7,12470,33290,46.1,12603,27730,19350,66.5,58.4,2.8,5.3,33.8,7.1,5.9,2.1,1,2.8,-13.3
200069748,,22110,11.9,2.6,13130,34110,45.7,9124,21230,14485.7,74.3,64.7,2.6,7,27.3,7.1,4.8,2.1,0.7,2,-13.5
200069755,,21800,13.4,2.7,12750,34570,45.3,20967,45876,32188.7,67.1,57.7,2.2,7.2,34,7,5.2,1.8,0.9,2.5,-13.3
200069763,,23110,9.1,2.5,14210,35820,51.9,17261,41170,27777.6,76.6,68.3,2.4,5.9,26.4,7.2,4.2,2,0.6,1.6,-14.4
200069821,,21790,13.8,2.8,12750,35420,47.4,17199,37463,26234.8,66.2,58.7,2.7,4.8,34.3,7,6.5,2.1,1.2,3.2,-14
200069839,,22330,12.3,2.9,13170,37750,50.5,11902,27033,18618.7,68.4,59.4,2.2,6.8,33.4,7.4,5.3,2.1,0.8,2.4,-14.5
200069847,,23060,9.3,2.6,14060,35890,49.6,8402,20535,13729.5,76.4,68.2,2.3,5.9,25.6,7.3,4.8,2.3,0.7,1.8,-14.1
200069854,,22870,16,3.3,11590,38750,51.6,82624,172060,121886.5,71.9,64.6,2.6,4.7,29.9,7.9,6,1.9,1.4,2.7,-15.7
200069912,,22150,12.2,2.6,13140,34790,49.8,3232,6894,4854,64.2,55.2,2.3,6.7,37.5,7.4,4.7,1.9,0.7,2.1,-13.8
