CODGEO,nb_panier_elargi,nb_A1,nb_A2,nb_A4,nb_A5,nb_B1,nb_B2,nb_B3,nb_C2,nb_C6,nb_D1,nb_D3,nb_D4,nb_D5,nb_D6,nb_E1,nb_F1,nb_F3
01416,27,1,1,10,5,0,3,0,0,0,0,1,1,0,0,1,4,0
01418,31,1,1,16,5,0,2,1,0,0,0,0,0,1,0,0,3,1
01419,178,2,2,22,41,3,11,76,0,0,0,2,0,7,0,0,11,1
01420,68,1,3,13,18,0,4,8,1,0,0,2,1,5,0,0,11,1
01421,18,1,0,9,2,0,0,1,0,0,0,0,0,1,0,0,4,0
01422,32,1,1,11,5,0,3,3,0,0,1,1,0,0,0,0,5,1
01423,18,2,0,6,2,0,2,0,0,0,0,0,0,1,0,0,4,1
01424,41,1,1,19,8,0,3,1,0,0,0,0,0,1,1,0,6,0
01425,11,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1
01426,70,2,1,31,8,0,5,0,0,0,0,1,1,3,1,0,15,2
01427,204,3,8,82,36,1,17,20,1,0,0,3,0,14,2,0,15,2
01428,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01429,16,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0
01430,16,1,0,5,4,0,0,1,0,0,0,0,0,1,0,0,4,0
01431,26,1,1,11,3,0,2,1,0,0,0,0,0,0,0,0,6,1
01432,8,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
01433,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01434,11,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0
01435,25,2,0,4,7,0,1,1,0,0,1,1,0,2,0,0,5,1
01436,7,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0
01437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01439,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
01441,24,2,1,16,2,0,1,0,0,0,0,0,0,0,0,0,1,1
01443,152,3,8,51,34,3,9,9,1,0,1,3,3,6,4,1,13,3
01444,26,2,1,7,8,0,1,1,0,0,0,0,0,0,0,0,5,1
01445,13,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,5,0
01446,46,1,1,28,7,0,2,1,0,0,0,0,0,1,0,0,4,1
01447,42,1,3,15,4,0,1,0,0,0,0,1,2,1,3,1,9,1
01448,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
01449,18,1,0,7,3,0,0,2,0,0,0,0,0,0,0,0,5,0
01450,99,1,1,60,14,0,4,4,0,0,0,1,2,2,1,0,8,1
01451,226,1,3,65,48,3,24,48,0,0,2,2,4,6,5,0,14,1
01452,39,2,1,17,3,0,5,0,0,0,0,1,0,0,1,1,7,1
01453,26,1,0,17,1,0,1,0,0,0,0,0,0,0,3,0,2,1
01454,31,1,1,11,9,0,1,5,0,0,0,0,0,0,1,0,2,0
01456,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01457,94,2,5,30,18,2,5,12,1,0,0,2,1,4,0,1,10,1
02001,12,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,3,0
02002,12,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0
02003,15,1,0,5,1,0,1,1,0,0,0,0,0,2,0,0,4,0
02004,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02005,7,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
02006,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02007,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02008,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02009,13,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,5,1
02010,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
02011,29,2,1,12,2,0,2,2,0,0,0,1,0,2,0,0,4,1
02012,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02013,16,1,1,7,1,0,0,1,0,0,0,0,0,1,0,1,2,1
02014,14,1,0,7,2,0,1,1,0,0,0,0,0,0,0,0,2,0
02015,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02016,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02017,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02018,63,2,4,12,13,1,5,5,1,0,1,1,0,3,0,0,14,1
02019,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02020,12,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0
02021,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02022,8,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
02023,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
02024,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02025,10,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,0
02027,6,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0
02028,46,1,1,14,8,0,6,1,0,0,0,1,0,5,1,0,8,0
02029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02030,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02031,23,1,1,5,3,0,2,2,0,0,0,0,1,1,1,0,5,1
02032,9,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0
02033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02034,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02035,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
02036,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02037,20,2,1,4,4,0,2,0,0,0,0,1,0,1,0,0,4,1
02038,5,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0
02039,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02040,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02041,20,1,0,6,6,1,0,4,0,0,0,0,0,0,0,0,2,0
02042,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02044,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02046,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0
02047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02048,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02049,13,1,1,3,2,0,0,1,0,0,0,0,0,1,0,0,3,1
02050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02051,5,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02052,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02053,10,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0
02054,9,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,2,0
02055,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02056,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02057,34,1,1,5,5,0,2,1,1,0,1,1,1,3,0,0,11,1
02058,35,2,3,13,5,0,4,2,0,0,0,1,1,0,1,0,3,0
02059,44,2,1,5,13,1,1,2,0,0,0,2,0,1,0,0,16,0
02060,10,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,4,0
02061,8,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
02062,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02063,7,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
02064,61,1,1,16,5,1,5,6,1,0,0,2,0,8,2,0,12,1
02065,14,2,1,3,2,0,0,1,0,0,0,0,0,2,0,0,3,0
02066,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02067,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02068,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02069,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02070,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02071,21,1,0,3,5,0,2,0,0,0,0,0,0,1,0,0,8,1
02072,6,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
02073,12,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,3,0
02074,9,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02075,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02076,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02079,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02080,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
02081,6,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
02082,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02083,16,1,0,6,2,0,1,0,0,0,0,0,0,2,0,0,3,1
02084,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02085,16,1,0,4,3,0,0,2,0,0,0,0,0,2,0,0,4,0
02086,16,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,3,1
02087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02088,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02089,22,1,0,9,5,0,0,1,0,0,0,0,0,2,0,0,3,1
02090,8,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0
02091,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02093,35,1,1,8,7,1,3,5,0,0,0,1,0,0,1,0,5,2
02094,12,1,0,4,1,0,0,3,0,0,0,0,0,0,0,0,3,0
02095,137,3,6,16,30,2,15,21,2,0,2,3,5,10,1,1,17,3
02096,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02097,10,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0
02098,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02099,7,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
02100,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02101,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02102,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
02103,37,1,1,7,5,0,5,2,0,0,0,1,1,6,0,0,8,0
02104,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02105,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02106,27,2,1,7,3,0,2,1,0,0,0,1,1,2,0,0,7,0
02107,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02108,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02109,9,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
02110,53,2,3,9,10,2,4,7,1,0,0,2,2,5,0,0,5,1
02111,16,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0,6,1
02112,12,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,3,0
02114,32,1,0,11,6,0,1,4,0,0,0,0,2,1,0,0,5,1
02115,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02116,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02118,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02119,7,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
02120,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
02121,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02122,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02123,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02124,10,1,0,2,3,0,0,1,0,0,0,0,0,1,0,0,2,0
02125,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02126,17,1,1,5,4,0,3,0,0,0,0,1,0,0,0,0,2,0
02127,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02128,29,1,1,12,4,1,3,3,0,0,0,1,0,1,0,0,1,1
02129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02130,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0
02131,38,1,1,17,6,0,2,0,0,0,0,1,0,3,0,0,6,1
02132,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02133,10,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1
02134,23,1,0,7,2,1,0,2,0,0,0,0,0,1,0,0,9,0
02135,21,1,1,4,5,0,2,3,0,0,0,1,1,1,0,0,2,0
02136,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02137,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02138,7,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0
02139,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0
02140,9,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1
02141,62,2,3,5,15,1,3,3,2,0,1,2,1,8,2,0,11,3
02142,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02143,13,1,2,0,1,0,1,0,0,0,0,1,2,0,1,0,4,0
02144,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02145,14,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,5,0
02146,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02148,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02149,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02150,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
02151,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02152,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02153,13,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0
02154,10,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02155,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
02156,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
02157,44,1,0,1,7,2,6,17,0,0,0,0,0,1,1,0,7,1
02158,18,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,11,0
02159,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02160,13,1,0,2,2,0,1,1,0,0,0,0,0,1,0,0,5,0
02162,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02163,78,3,4,17,19,2,4,3,1,0,1,1,3,4,0,0,15,1
02164,14,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02165,39,1,1,6,11,1,3,2,1,0,0,1,0,2,0,0,9,1
02166,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
02167,17,1,0,6,4,0,1,1,0,0,0,0,0,0,0,0,4,0
02168,396,3,11,57,103,10,47,73,3,0,1,8,3,17,13,1,42,4
02169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02170,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02171,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02172,6,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0
02173,365,4,11,69,97,7,28,63,3,0,3,8,2,19,5,1,41,4
02174,20,1,1,3,4,0,2,2,0,0,0,0,0,1,0,0,6,0
02175,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
02176,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
02177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02179,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02180,12,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,5,1
02181,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02182,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
02183,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
02184,6,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
02185,12,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,4,1
02186,31,1,1,8,4,0,4,0,0,0,0,1,1,2,0,1,7,1
02187,26,1,0,8,5,0,2,2,0,0,0,0,0,2,1,0,4,1
02188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02189,9,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0
02190,10,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,1
02191,8,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
02192,11,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1
02193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02194,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02195,22,1,1,9,2,0,1,0,0,0,0,0,0,2,0,0,5,1
02196,10,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,3,0
02197,10,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,2,0
02198,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02199,15,2,0,5,2,0,0,3,0,0,0,0,0,3,0,0,0,0
02200,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02201,11,1,1,2,2,0,1,0,0,0,0,0,1,2,0,0,1,0
02203,25,1,1,10,3,1,1,1,0,0,0,1,0,2,0,0,4,0
02204,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02205,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
02206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02208,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02209,33,3,1,7,6,0,5,0,1,0,0,1,1,4,0,0,3,1
02210,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02211,17,1,0,6,2,0,0,0,0,0,0,0,0,1,0,0,6,1
02212,19,1,0,2,2,1,1,4,0,0,0,0,0,0,0,0,7,1
02213,8,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
02214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02215,33,1,1,7,4,0,3,3,1,0,1,1,1,1,0,0,8,1
02216,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
02217,28,2,1,5,2,0,2,3,1,0,1,1,1,2,0,0,6,1
02218,15,1,1,6,1,0,0,0,0,0,0,0,0,1,0,1,3,1
02219,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
02220,16,1,1,6,2,0,0,1,0,0,0,0,0,2,0,0,3,0
02221,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02222,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02223,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02224,8,1,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0
02225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02226,21,1,0,8,3,0,1,2,0,0,0,0,0,1,0,0,5,0
02227,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02228,7,1,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0
02229,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02230,9,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0
02231,17,1,1,3,2,0,1,0,0,0,0,0,0,1,0,0,8,0
02232,15,1,0,1,0,0,0,0,0,0,0,0,0,0,8,1,4,0
02233,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
02234,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
02235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02236,9,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1
02237,49,4,2,8,7,1,6,4,1,0,1,1,2,3,1,0,7,1
02238,43,2,1,13,3,0,3,2,0,0,0,1,1,7,0,1,9,0
02239,36,1,1,12,7,1,3,1,0,0,0,1,0,0,0,0,9,0
02240,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02241,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02242,7,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
02243,59,1,1,15,12,3,3,4,0,0,0,1,1,7,2,1,7,1
02244,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02245,41,1,0,16,9,0,0,0,1,0,0,1,0,1,0,0,12,0
02246,10,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,3,0
02248,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02251,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
02252,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02253,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02254,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02257,9,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
02258,9,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,3,0
02259,5,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
02260,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02261,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
02262,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02264,22,1,1,8,6,0,0,1,0,0,0,1,0,0,0,0,3,1
02265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02266,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02267,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02268,13,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,3,0
02269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02271,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02272,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02273,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02274,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02275,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
02276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02277,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
02278,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
02279,8,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1
02280,8,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02281,6,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
02282,12,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,3,1
02283,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02286,12,1,1,3,2,0,2,1,0,0,0,0,0,0,0,0,2,0
02287,32,1,1,11,4,0,2,2,0,0,0,1,0,2,0,0,7,1
02288,12,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0
02289,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
02290,55,1,1,15,9,1,6,10,0,0,0,1,0,5,0,0,5,1
02291,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0
02292,27,2,1,5,6,1,1,1,0,0,0,1,0,2,1,0,5,1
02293,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0
02294,7,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0
02295,30,1,1,9,5,0,3,2,0,0,0,1,0,1,0,0,6,1
02296,22,1,1,5,3,0,3,0,0,0,0,1,2,2,0,0,3,1
02297,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
02298,31,1,2,3,8,0,3,4,0,0,0,1,0,1,0,0,7,1
02299,8,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0
02302,13,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,3,0
02303,82,1,0,3,10,3,2,60,0,0,0,0,0,0,0,0,3,0
02304,110,2,4,20,25,2,6,13,2,0,1,2,2,3,3,1,22,2
02305,86,2,4,13,21,3,6,9,1,0,1,2,2,3,4,0,14,1
02306,13,1,1,3,0,0,0,0,0,0,0,0,0,2,0,0,6,0
02307,53,1,1,12,9,1,4,6,0,0,1,1,1,2,0,1,10,3
02308,11,1,1,5,0,0,2,1,0,0,0,0,0,0,0,0,1,0
02309,11,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0
02310,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02311,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02312,31,1,0,14,6,0,1,2,0,0,0,0,0,0,0,0,7,0
02313,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
02315,36,1,3,5,5,1,3,4,1,0,0,1,2,1,0,1,8,0
02316,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02317,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
02318,24,1,1,4,5,0,2,2,0,0,0,1,0,3,0,0,4,1
02319,12,1,0,4,2,0,1,1,0,0,0,0,0,0,0,0,3,0
02320,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02321,26,1,0,7,4,1,0,1,1,0,0,0,0,3,0,0,7,1
02322,9,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0
02323,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02324,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02326,14,1,0,3,0,0,0,3,0,0,0,0,0,2,0,0,4,1
02327,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
02328,9,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,3,0
02329,12,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,4,0
02330,12,1,0,3,1,0,1,1,0,0,0,0,1,1,0,0,3,0
02331,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02332,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
