CODGEO,diversite_equip,dens_services,dens_commerces,dens_enseignement,dens_sante,dens_transports,dens_sport_culture,sup_services,sup_commerces,sup_enseignement,sup_sante,sup_transports,sup_sport_culture
15266,1,12.07,0.0,0.0,0.0,0.0,8.62,0,0,0,0,0,1
15267,2,10.87,1.85,0.0,2.55,0.23,2.78,0,0,0,1,1,0
15268,4,15.65,6.26,0.0,6.26,1.56,5.48,0,1,0,1,1,1
15269,2,22.9,0.0,0.0,0.0,0.0,7.63,1,0,0,0,0,1
26001,1,39.81,2.34,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26002,1,15.38,5.64,0.0,0.51,0.0,2.56,0,1,0,0,0,0
26003,2,19.23,19.23,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26004,3,30.62,8.32,0.0,2.65,0.0,1.89,1,1,0,1,0,0
26005,2,18.14,3.2,0.0,1.6,0.0,3.2,0,1,0,1,0,0
26006,2,18.31,1.95,0.39,2.73,0.0,2.34,0,0,1,1,0,0
26007,2,40.4,10.1,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26008,0,16.19,2.94,0.0,0.74,0.0,3.68,0,0,0,0,0,0
26009,2,30.56,4.58,0.0,0.0,0.0,3.06,1,1,0,0,0,0
26010,2,16.68,4.59,0.0,1.93,0.0,2.18,0,1,0,1,0,0
26011,2,18.43,9.78,0.0,4.14,0.0,2.63,0,1,0,1,0,0
26012,2,111.11,55.56,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26013,2,40.54,13.51,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26014,0,4.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
26015,0,12.82,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
26016,2,23.75,2.38,0.0,0.0,0.0,4.75,1,0,0,0,0,1
26017,1,62.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26018,1,111.11,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26019,1,15.81,3.95,0.0,0.0,0.0,0.0,0,1,0,0,0,0
26020,0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
26021,1,34.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26022,1,55.56,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26023,1,13.24,0.88,0.0,2.65,0.0,2.65,0,0,0,1,0,0
26024,1,25.86,0.0,0.0,0.0,0.0,2.87,1,0,0,0,0,0
26025,1,9.39,4.69,0.0,0.0,0.0,0.0,0,1,0,0,0,0
26026,1,31.75,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26027,2,27.03,6.76,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26028,1,44.64,0.0,0.0,0.0,0.0,4.46,1,0,0,0,0,0
26030,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26031,3,17.16,3.81,0.0,2.86,0.0,5.72,0,1,0,1,0,1
26032,0,13.25,2.21,0.0,0.0,0.0,0.0,0,0,0,0,0,0
26033,2,14.01,3.23,0.0,3.23,0.0,3.23,0,1,0,1,0,0
26034,3,20.27,6.76,0.0,3.38,0.0,3.38,1,1,0,1,0,0
26035,4,25.21,6.3,0.0,4.2,0.0,6.3,1,1,0,1,0,1
26036,1,19.61,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26037,4,24.04,4.28,0.24,1.9,0.0,1.9,1,1,1,1,0,0
26038,1,16.94,2.21,0.0,2.95,0.0,3.68,0,0,0,1,0,0
26039,0,13.35,0.0,0.0,0.0,0.0,2.22,0,0,0,0,0,0
26040,2,40.54,13.51,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26041,0,13.24,2.09,0.0,0.0,0.0,2.79,0,0,0,0,0,0
26042,1,6.81,1.86,0.0,3.09,0.0,3.71,0,0,0,1,0,0
26043,1,27.78,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26045,4,22.97,7.66,0.0,2.94,0.0,5.3,1,1,0,1,0,1
26046,1,28.99,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26047,1,43.48,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26048,1,25.97,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26049,2,13.61,4.0,0.0,1.6,0.0,3.2,0,1,0,1,0,0
26050,1,24.39,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26051,1,28.57,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26052,0,17.24,2.16,0.0,0.0,0.0,4.31,0,0,0,0,0,0
26054,0,16.45,2.74,0.0,0.69,0.0,1.37,0,0,0,0,0,0
26055,1,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26056,4,33.19,7.22,0.0,20.2,0.0,8.66,1,1,0,1,0,1
26057,3,17.44,5.43,0.21,1.67,0.0,2.19,0,1,1,1,0,0
26058,3,16.29,4.9,0.05,1.53,0.0,1.94,0,1,1,1,0,0
26059,1,19.14,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26060,2,33.11,6.62,0.0,0.0,0.0,0.0,1,1,0,0,0,0
26061,1,7.67,1.53,0.0,0.0,0.0,4.6,0,0,0,0,0,1
26062,1,62.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
26063,5,26.57,13.73,0.44,7.09,0.0,5.31,1,1,1,1,0,1
26064,3,18.48,3.78,0.29,1.89,0.0,1.89,0,1,1,1,0,0
26065,0,14.47,1.32,0.0,0.0,0.0,2.63,0,0,0,0,0,0
