codgeo,libgeo,code_epci,n_ecoles_c108,n_equipements,n_carreaux,pop_insee,pct_habitat_zone_ecole_15,pct_equipements_zone_ecole_15
2A048,Calcatoggio,200067049,0,7,76,505,1.78,0.0
2A056,Campo,200038958,0,2,9,100,0.0,0.0
2A060,Cannelle,200067049,0,2,7,41,90.24,100.0
2A061,Carbini,242000495,1,3,13,64,95.31,100.0
2A062,Carbuccia,242000503,1,4,27,283,83.22,50.0
2A064,Cardo-Torgia,200038958,0,2,3,23,82.61,100.0
2A065,Cargèse,200067049,2,16,101,832,75.59,81.25
2A066,Cargiaca,242000495,0,3,6,26,0.0,0.0
2A070,Casaglione,200067049,1,7,43,334,66.62,57.14
2A071,Casalabriva,242010130,0,3,20,139,2.16,0.0
2A085,Cauro,200038958,2,12,60,876,91.21,91.67
2A089,Ciamannacce,200038958,0,3,5,33,0.0,0.0
2A090,Coggia,200067049,0,4,65,444,4.95,0.0
2A091,Cognocoli-Monticchi,200038958,0,2,28,120,6.67,0.0
2A092,Conca,242000495,1,13,87,792,71.15,46.15
2A094,Corrano,200038958,0,3,8,51,0.0,0.0
2A098,Coti-Chiavari,200038958,0,5,149,620,0.0,0.0
2A099,Cozzano,200038958,2,9,19,189,100.0,88.89
2A100,Cristinacce,200067049,0,1,7,31,0.0,0.0
2A103,Cuttoli-Corticchiato,242010056,1,7,139,1756,61.17,85.71
2A104,Eccica-Suarella,242000503,3,8,84,1006,48.14,25.0
2A108,Évisa,200067049,1,5,21,130,100.0,100.0
2A114,Figari,200040764,1,14,168,1303,28.43,57.14
2A115,Foce,242010130,0,3,20,68,0.0,0.0
2A117,Forciolo,200038958,0,1,7,42,0.0,0.0
2A118,Fozzano,242010130,1,5,19,134,85.82,100.0
2A119,Frasseto,200038958,0,4,7,61,0.0,0.0
2A127,Giuncheto,242010130,0,1,12,68,0.0,0.0
2A128,Granace,242010130,0,3,15,52,0.0,0.0
2A129,Grossa,242010130,0,2,8,49,0.0,0.0
2A130,Grosseto-Prugna,200038958,5,28,161,2648,80.45,82.14
2A131,Guagno,200067049,0,2,11,73,0.0,0.0
2A132,Guargualé,200038958,0,1,6,53,0.0,0.0
2A133,Guitera-les-Bains,200038958,0,5,11,84,0.0,0.0
2A139,Lecci,200040764,1,20,130,1265,39.05,45.0
2A141,Letia,200067049,0,2,12,82,0.0,0.0
2A142,Levie,242000495,1,16,49,505,77.92,87.5
2A144,Lopigna,200067049,0,3,10,74,0.0,0.0
2A146,Loreto-di-Tallano,242000495,0,3,13,44,0.0,0.0
2A154,Marignana,200067049,0,4,16,82,0.0,0.0
2A158,Mela,242000495,0,2,5,16,0.0,0.0
2A160,Moca-Croce,242010130,1,4,14,166,99.4,100.0
2A163,Monacia-d'Aullène,200040764,1,4,31,408,89.23,100.0
