CODGEO,nb_assos,nb_environnement,nb_culture,nb_social,nb_sport,nb_sante,nb_auto,pop,densite_assos_1000hab,densite_environnement_1000hab,densite_culture_1000hab,densite_social_1000hab,densite_sport_1000hab
02104,2,0,2,0,0,0,0,96.0,20.83,0.0,20.83,0.0,0.0
02105,2,0,1,0,1,1,0,190.0,10.53,0.0,5.26,0.0,5.26
02106,17,2,5,3,3,0,0,810.0,20.99,2.47,6.17,3.7,3.7
02107,1,0,0,0,0,0,0,104.0,9.62,0.0,0.0,0.0,0.0
02108,7,0,4,0,2,0,0,152.0,46.05,0.0,26.32,0.0,13.16
02110,44,1,7,4,13,1,3,2237.0,19.67,0.45,3.13,1.79,5.81
02111,2,0,1,1,0,1,0,718.0,2.79,0.0,1.39,1.39,0.0
02112,6,0,1,0,4,0,1,556.0,10.79,0.0,1.8,0.0,7.19
02114,8,1,1,1,2,0,0,1635.0,4.89,0.61,0.61,0.61,1.22
02115,3,1,2,0,0,0,0,183.0,16.39,5.46,10.93,0.0,0.0
02116,1,0,1,0,0,0,0,138.0,7.25,0.0,7.25,0.0,0.0
02119,1,0,1,0,0,0,0,319.0,3.13,0.0,3.13,0.0,0.0
02121,1,0,0,0,0,0,0,228.0,4.39,0.0,0.0,0.0,0.0
02123,1,0,0,0,1,0,0,298.0,3.36,0.0,0.0,0.0,3.36
02124,7,0,1,1,3,0,0,653.0,10.72,0.0,1.53,1.53,4.59
02125,3,1,1,0,0,0,0,181.0,16.57,5.52,5.52,0.0,0.0
02126,7,1,4,2,3,0,0,453.0,15.45,2.21,8.83,4.42,6.62
02127,1,0,0,0,1,0,0,191.0,5.24,0.0,0.0,0.0,5.24
02130,3,0,0,0,1,0,0,200.0,15.0,0.0,0.0,0.0,5.0
02133,4,0,2,1,1,0,0,401.0,9.98,0.0,4.99,2.49,2.49
02134,7,0,2,0,4,0,0,849.0,8.24,0.0,2.36,0.0,4.71
02135,9,1,3,0,1,0,0,1136.0,7.92,0.88,2.64,0.0,0.88
02136,5,0,1,0,0,0,0,124.0,40.32,0.0,8.06,0.0,0.0
02138,3,0,1,0,1,0,0,192.0,15.62,0.0,5.21,0.0,5.21
02139,3,0,2,1,1,0,0,453.0,6.62,0.0,4.42,2.21,2.21
02140,5,0,3,0,2,0,0,447.0,11.19,0.0,6.71,0.0,4.47
02142,3,0,0,0,3,0,0,249.0,12.05,0.0,0.0,0.0,12.05
02144,5,1,0,0,0,0,0,142.0,35.21,7.04,0.0,0.0,0.0
02145,5,0,2,1,2,0,0,546.0,9.16,0.0,3.66,1.83,3.66
02146,2,0,0,0,2,0,0,99.0,20.2,0.0,0.0,0.0,20.2
02148,1,0,0,0,0,0,0,255.0,3.92,0.0,0.0,0.0,0.0
02149,1,0,0,0,1,0,1,59.0,16.95,0.0,0.0,0.0,16.95
02154,9,0,1,1,1,0,0,367.0,24.52,0.0,2.72,2.72,2.72
02155,2,0,0,1,0,0,0,187.0,10.7,0.0,0.0,5.35,0.0
02156,4,0,1,2,0,0,0,250.0,16.0,0.0,4.0,8.0,0.0
02157,6,0,3,1,2,0,0,832.0,7.21,0.0,3.61,1.2,2.4
02159,4,0,2,1,1,0,0,304.0,13.16,0.0,6.58,3.29,3.29
02160,4,0,1,0,0,0,0,512.0,7.81,0.0,1.95,0.0,0.0
02165,13,2,4,4,5,1,1,1624.0,8.0,1.23,2.46,2.46,3.08
02166,5,0,2,0,0,0,0,358.0,13.97,0.0,5.59,0.0,0.0
02167,6,0,5,0,1,0,0,886.0,6.77,0.0,5.64,0.0,1.13
02168,180,5,40,26,42,18,1,15204.0,11.84,0.33,2.63,1.71,2.76
02169,2,0,0,0,0,0,0,84.0,23.81,0.0,0.0,0.0,0.0
02171,2,0,2,0,0,0,0,90.0,22.22,0.0,22.22,0.0,0.0
02172,5,1,0,2,2,0,0,251.0,19.92,3.98,0.0,7.97,7.97
02173,196,6,48,34,68,22,5,11496.0,17.05,0.52,4.18,2.96,5.92
02174,11,1,0,3,5,0,0,841.0,13.08,1.19,0.0,3.57,5.95
02176,1,0,0,0,1,0,0,207.0,4.83,0.0,0.0,0.0,4.83
02179,3,0,0,0,1,0,0,379.0,7.92,0.0,0.0,0.0,2.64
02180,4,0,2,0,1,0,0,736.0,5.43,0.0,2.72,0.0,1.36
02181,1,0,1,0,0,0,0,91.0,10.99,0.0,10.99,0.0,0.0
02183,3,0,2,0,0,0,0,185.0,16.22,0.0,10.81,0.0,0.0
02184,3,0,0,0,1,0,0,340.0,8.82,0.0,0.0,0.0,2.94
02185,9,2,3,0,2,0,0,380.0,23.68,5.26,7.89,0.0,5.26
02186,20,3,7,1,6,0,1,1322.0,15.13,2.27,5.3,0.76,4.54
02187,12,1,3,2,5,1,0,1157.0,10.37,0.86,2.59,1.73,4.32
02188,2,0,0,0,1,0,0,143.0,13.99,0.0,0.0,0.0,6.99
02189,3,0,0,2,0,0,1,349.0,8.6,0.0,0.0,5.73,0.0
02191,2,0,2,0,1,0,0,500.0,4.0,0.0,4.0,0.0,2.0
02192,5,0,2,3,1,0,0,375.0,13.33,0.0,5.33,8.0,2.67
02194,2,0,2,0,1,0,0,177.0,11.3,0.0,11.3,0.0,5.65
02195,13,1,2,1,3,0,1,896.0,14.51,1.12,2.23,1.12,3.35
02196,2,1,1,0,0,0,0,300.0,6.67,3.33,3.33,0.0,0.0
02197,7,1,1,1,1,1,0,525.0,13.33,1.9,1.9,1.9,1.9
02199,2,1,1,0,0,0,0,593.0,3.37,1.69,1.69,0.0,0.0
02200,1,0,0,0,0,0,0,101.0,9.9,0.0,0.0,0.0,0.0
02201,9,2,4,3,2,0,0,458.0,19.65,4.37,8.73,6.55,4.37
02203,20,2,5,7,5,1,0,1253.0,15.96,1.6,3.99,5.59,3.99
02204,1,0,0,0,0,0,0,63.0,15.87,0.0,0.0,0.0,0.0
02206,3,0,2,0,0,0,0,73.0,41.1,0.0,27.4,0.0,0.0
02207,3,0,1,1,1,0,0,218.0,13.76,0.0,4.59,4.59,4.59
02208,2,0,0,0,0,0,0,260.0,7.69,0.0,0.0,0.0,0.0
02209,23,0,10,5,8,1,1,675.0,34.07,0.0,14.81,7.41,11.85
02210,3,0,0,0,1,0,0,358.0,8.38,0.0,0.0,0.0,2.79
02211,5,0,4,0,4,0,0,327.0,15.29,0.0,12.23,0.0,12.23
02212,15,1,4,4,6,0,0,692.0,21.68,1.45,5.78,5.78,8.67
02213,2,0,0,0,0,0,0,330.0,6.06,0.0,0.0,0.0,0.0
02214,1,0,1,0,0,0,0,61.0,16.39,0.0,16.39,0.0,0.0
02215,7,1,4,0,1,0,0,846.0,8.27,1.18,4.73,0.0,1.18
02216,4,0,2,0,2,0,0,304.0,13.16,0.0,6.58,0.0,6.58
02217,22,0,8,4,4,2,0,987.0,22.29,0.0,8.11,4.05,4.05
02219,6,1,1,2,1,0,0,195.0,30.77,5.13,5.13,10.26,5.13
02220,7,0,2,1,2,0,0,442.0,15.84,0.0,4.52,2.26,4.52
02221,3,0,3,0,0,0,0,156.0,19.23,0.0,19.23,0.0,0.0
02222,1,0,0,0,0,0,0,37.0,27.03,0.0,0.0,0.0,0.0
02223,1,0,1,0,0,0,0,302.0,3.31,0.0,3.31,0.0,0.0
02226,13,0,1,2,2,0,0,1854.0,7.01,0.0,0.54,1.08,1.08
02227,2,0,1,0,0,0,0,121.0,16.53,0.0,8.26,0.0,0.0
02229,2,0,1,0,1,0,0,75.0,26.67,0.0,13.33,0.0,13.33
02230,2,0,0,0,1,0,0,180.0,11.11,0.0,0.0,0.0,5.56
02231,8,0,3,1,1,0,0,936.0,8.55,0.0,3.21,1.07,1.07
02232,2,0,0,1,1,0,0,365.0,5.48,0.0,0.0,2.74,2.74
02233,2,0,1,0,0,0,0,139.0,14.39,0.0,7.19,0.0,0.0
02234,3,0,2,0,0,0,0,83.0,36.14,0.0,24.1,0.0,0.0
02235,4,0,3,0,0,0,0,114.0,35.09,0.0,26.32,0.0,0.0
02236,4,0,2,1,1,0,0,326.0,12.27,0.0,6.13,3.07,3.07
02237,28,0,8,3,7,0,0,1503.0,18.63,0.0,5.32,2.0,4.66
02239,18,0,2,1,7,0,0,1220.0,14.75,0.0,1.64,0.82,5.74
02242,19,7,6,2,4,0,0,624.0,30.45,11.22,9.62,3.21,6.41
02244,1,0,1,0,0,0,0,64.0,15.62,0.0,15.62,0.0,0.0
02246,3,0,1,0,1,0,0,603.0,4.98,0.0,1.66,0.0,1.66
02248,2,1,1,0,0,0,0,155.0,12.9,6.45,6.45,0.0,0.0
02249,6,1,1,0,0,0,0,101.0,59.41,9.9,9.9,0.0,0.0
02250,2,0,0,0,0,0,0,76.0,26.32,0.0,0.0,0.0,0.0
02251,2,0,2,0,0,0,0,26.0,76.92,0.0,76.92,0.0,0.0
02253,6,0,1,1,0,0,0,355.0,16.9,0.0,2.82,2.82,0.0
02255,1,0,0,0,0,0,0,157.0,6.37,0.0,0.0,0.0,0.0
02256,3,0,3,1,0,0,0,128.0,23.44,0.0,23.44,7.81,0.0
02258,7,0,4,1,3,0,0,372.0,18.82,0.0,10.75,2.69,8.06
02259,5,0,1,1,1,0,0,386.0,12.95,0.0,2.59,2.59,2.59
02260,7,0,1,0,2,0,0,639.0,10.95,0.0,1.56,0.0,3.13
02261,2,0,1,0,1,0,0,388.0,5.15,0.0,2.58,0.0,2.58
02262,3,0,0,0,3,0,2,207.0,14.49,0.0,0.0,0.0,14.49
02263,2,0,1,1,0,0,0,113.0,17.7,0.0,8.85,8.85,0.0
02265,1,0,1,0,0,0,0,88.0,11.36,0.0,11.36,0.0,0.0
02266,1,0,1,0,0,0,0,40.0,25.0,0.0,25.0,0.0,0.0
02267,8,0,2,1,1,0,0,301.0,26.58,0.0,6.64,3.32,3.32
02268,4,1,2,0,1,0,0,625.0,6.4,1.6,3.2,0.0,1.6
02269,1,0,0,0,0,0,0,152.0,6.58,0.0,0.0,0.0,0.0
02271,3,0,0,1,0,0,0,130.0,23.08,0.0,0.0,7.69,0.0
02272,3,0,1,1,2,0,0,76.0,39.47,0.0,13.16,13.16,26.32
02273,5,0,1,0,0,0,0,196.0,25.51,0.0,5.1,0.0,0.0
02274,5,0,2,1,1,0,0,183.0,27.32,0.0,10.93,5.46,5.46
02275,1,0,0,0,1,0,0,316.0,3.16,0.0,0.0,0.0,3.16
02276,2,0,1,0,0,0,0,117.0,17.09,0.0,8.55,0.0,0.0
02277,4,0,3,0,0,0,0,341.0,11.73,0.0,8.8,0.0,0.0
02279,13,1,5,0,5,0,0,544.0,23.9,1.84,9.19,0.0,9.19
02280,8,2,0,0,4,0,1,410.0,19.51,4.88,0.0,0.0,9.76
02283,5,0,1,0,1,0,0,284.0,17.61,0.0,3.52,0.0,3.52
02284,4,0,0,0,1,0,0,102.0,39.22,0.0,0.0,0.0,9.8
02286,6,0,0,0,5,0,0,855.0,7.02,0.0,0.0,0.0,5.85
02287,13,1,2,1,5,2,0,1054.0,12.33,0.95,1.9,0.95,4.74
02288,2,0,0,0,2,0,0,347.0,5.76,0.0,0.0,0.0,5.76
02290,36,3,11,4,6,2,0,2719.0,13.24,1.1,4.05,1.47,2.21
02291,5,0,2,2,2,0,0,409.0,12.22,0.0,4.89,4.89,4.89
02292,15,1,4,3,4,0,0,1335.0,11.24,0.75,3.0,2.25,3.0
02293,11,0,3,2,4,0,1,548.0,20.07,0.0,5.47,3.65,7.3
02294,1,0,0,0,0,0,0,207.0,4.83,0.0,0.0,0.0,0.0
02295,7,0,1,0,1,0,0,848.0,8.25,0.0,1.18,0.0,1.18
02296,12,2,3,3,3,0,0,1182.0,10.15,1.69,2.54,2.54,2.54
02297,2,1,1,0,1,0,0,125.0,16.0,8.0,8.0,0.0,8.0
02298,18,2,2,0,6,2,0,1457.0,12.35,1.37,1.37,0.0,4.12
02299,6,0,5,0,2,0,0,529.0,11.34,0.0,9.45,0.0,3.78
02302,9,1,1,2,1,0,0,340.0,26.47,2.94,2.94,5.88,2.94
02303,6,0,2,0,2,0,0,698.0,8.6,0.0,2.87,0.0,2.87
02305,84,4,23,5,33,3,3,2925.0,28.72,1.37,7.86,1.71,11.28
02308,9,0,3,0,1,0,0,503.0,17.89,0.0,5.96,0.0,1.99
02310,4,0,1,0,1,0,0,249.0,16.06,0.0,4.02,0.0,4.02
02313,3,0,1,0,0,0,0,440.0,6.82,0.0,2.27,0.0,0.0
02315,17,0,4,3,2,0,0,1661.0,10.23,0.0,2.41,1.81,1.2
02316,1,0,0,0,0,0,0,125.0,8.0,0.0,0.0,0.0,0.0
02318,24,1,8,1,10,1,1,1370.0,17.52,0.73,5.84,0.73,7.3
02320,4,0,1,0,1,0,1,229.0,17.47,0.0,4.37,0.0,4.37
02321,11,0,2,0,3,0,0,876.0,12.56,0.0,2.28,0.0,3.42
02322,7,2,3,0,2,1,0,381.0,18.37,5.25,7.87,0.0,5.25
02323,1,0,1,0,1,0,0,136.0,7.35,0.0,7.35,0.0,7.35
02324,5,0,3,0,0,0,0,297.0,16.84,0.0,10.1,0.0,0.0
02326,6,1,1,1,0,0,0,464.0,12.93,2.16,2.16,2.16,0.0
02327,1,0,1,0,0,0,0,161.0,6.21,0.0,6.21,0.0,0.0
02328,8,1,2,0,1,0,1,513.0,15.59,1.95,3.9,0.0,1.95
02331,2,0,1,0,0,0,0,108.0,18.52,0.0,9.26,0.0,0.0
02332,2,0,1,0,1,0,0,274.0,7.3,0.0,3.65,0.0,3.65
02334,29,2,6,5,8,2,0,2934.0,9.88,0.68,2.04,1.7,2.73
02335,2,0,0,0,0,0,0,175.0,11.43,0.0,0.0,0.0,0.0
02336,13,0,8,1,3,0,0,981.0,13.25,0.0,8.15,1.02,3.06
02338,2,0,0,0,1,0,0,248.0,8.06,0.0,0.0,0.0,4.03
02339,14,0,6,1,5,0,0,699.0,20.03,0.0,8.58,1.43,7.15
02340,59,2,20,7,18,5,2,5204.0,11.34,0.38,3.84,1.35,3.46
02341,5,0,1,0,2,0,1,257.0,19.46,0.0,3.89,0.0,7.78
02342,1,0,0,0,0,0,0,131.0,7.63,0.0,0.0,0.0,0.0
02346,6,0,4,0,2,0,0,644.0,9.32,0.0,6.21,0.0,3.11
02347,3,0,1,0,1,0,0,432.0,6.94,0.0,2.31,0.0,2.31
02349,1,0,1,0,1,0,0,59.0,16.95,0.0,16.95,0.0,16.95
02350,2,0,2,0,1,0,0,139.0,14.39,0.0,14.39,0.0,7.19
02351,1,0,0,0,1,0,0,113.0,8.85,0.0,0.0,0.0,8.85
02352,3,1,1,0,1,0,0,567.0,5.29,1.76,1.76,0.0,1.76
02353,7,0,2,1,4,0,0,275.0,25.45,0.0,7.27,3.64,14.55
02354,2,0,2,0,0,0,0,79.0,25.32,0.0,25.32,0.0,0.0
02355,9,1,1,2,3,0,0,998.0,9.02,1.0,1.0,2.0,3.01
02356,1,0,0,0,0,0,0,233.0,4.29,0.0,0.0,0.0,0.0
02357,1,0,0,0,0,0,0,66.0,15.15,0.0,0.0,0.0,0.0
02358,6,0,3,0,1,0,0,315.0,19.05,0.0,9.52,0.0,3.17
02359,7,0,2,0,5,0,0,1259.0,5.56,0.0,1.59,0.0,3.97
02361,56,4,11,3,17,2,0,4533.0,12.35,0.88,2.43,0.66,3.75
02362,3,0,2,0,0,0,0,239.0,12.55,0.0,8.37,0.0,0.0
02363,3,0,1,0,1,0,0,368.0,8.15,0.0,2.72,0.0,2.72
02364,3,0,1,0,3,0,0,250.0,12.0,0.0,4.0,0.0,12.0
02366,6,0,2,0,2,0,0,327.0,18.35,0.0,6.12,0.0,6.12
02367,1,0,1,0,1,0,0,161.0,6.21,0.0,6.21,0.0,6.21
02368,10,3,0,0,3,0,0,560.0,17.86,5.36,0.0,0.0,5.36
02369,9,1,2,0,3,0,0,243.0,37.04,4.12,8.23,0.0,12.35
02370,10,0,3,2,2,0,0,571.0,17.51,0.0,5.25,3.5,3.5
02371,13,0,3,1,10,0,1,1557.0,8.35,0.0,1.93,0.64,6.42
02372,3,0,0,0,1,0,0,339.0,8.85,0.0,0.0,0.0,2.95
02373,2,1,1,0,1,0,0,189.0,10.58,5.29,5.29,0.0,5.29
02376,4,0,1,0,2,0,0,179.0,22.35,0.0,5.59,0.0,11.17
02377,1,0,0,0,0,0,0,132.0,7.58,0.0,0.0,0.0,0.0
02381,100,4,22,8,28,5,1,8662.0,11.54,0.46,2.54,0.92,3.23
02382,18,1,0,2,11,0,2,1356.0,13.27,0.74,0.0,1.47,8.11
02383,21,3,4,2,10,1,1,1433.0,14.65,2.09,2.79,1.4,6.98
02384,1,0,0,0,0,0,0,58.0,17.24,0.0,0.0,0.0,0.0
02385,4,0,0,0,1,0,0,167.0,23.95,0.0,0.0,0.0,5.99
02386,1,0,0,0,0,0,0,221.0,4.52,0.0,0.0,0.0,0.0
02387,16,1,3,3,4,1,0,999.0,16.02,1.0,3.0,3.0,4.0
02388,1,0,0,0,0,0,0,220.0,4.55,0.0,0.0,0.0,0.0
02390,3,1,0,0,0,0,0,255.0,11.76,3.92,0.0,0.0,0.0
02391,4,0,2,0,0,0,0,218.0,18.35,0.0,9.17,0.0,0.0
02392,5,0,2,0,3,0,0,319.0,15.67,0.0,6.27,0.0,9.4
02393,2,0,2,0,0,0,0,138.0,14.49,0.0,14.49,0.0,0.0
02395,3,0,2,1,1,0,0,132.0,22.73,0.0,15.15,7.58,7.58
02396,2,0,2,0,0,0,0,63.0,31.75,0.0,31.75,0.0,0.0
02397,14,0,5,0,6,0,0,1219.0,11.48,0.0,4.1,0.0,4.92
02399,7,0,2,1,4,0,0,611.0,11.46,0.0,3.27,1.64,6.55
02401,1,0,0,0,0,0,0,187.0,5.35,0.0,0.0,0.0,0.0
02403,3,0,1,0,0,0,0,255.0,11.76,0.0,3.92,0.0,0.0
02404,5,0,2,0,0,0,0,175.0,28.57,0.0,11.43,0.0,0.0
02405,8,1,1,2,3,0,0,524.0,15.27,1.91,1.91,3.82,5.73
02406,5,0,1,0,1,0,0,130.0,38.46,0.0,7.69,0.0,7.69
02407,1,0,1,0,0,0,0,210.0,4.76,0.0,4.76,0.0,0.0
02408,585,14,154,113,120,64,4,24021.0,24.35,0.58,6.41,4.7,5.0
02409,5,0,1,0,1,0,0,277.0,18.05,0.0,3.61,0.0,3.61
02410,4,1,1,1,1,0,0,241.0,16.6,4.15,4.15,4.15,4.15
02411,6,0,3,0,0,1,0,199.0,30.15,0.0,15.08,0.0,0.0
02412,1,0,0,0,1,0,0,99.0,10.1,0.0,0.0,0.0,10.1
02414,4,0,3,1,1,0,0,200.0,20.0,0.0,15.0,5.0,5.0
02415,4,0,1,1,1,0,0,157.0,25.48,0.0,6.37,6.37,6.37
02416,3,0,2,0,1,0,0,415.0,7.23,0.0,4.82,0.0,2.41
02417,3,1,2,1,0,0,0,123.0,24.39,8.13,16.26,8.13,0.0
02418,4,0,1,0,1,1,0,224.0,17.86,0.0,4.46,0.0,4.46
02420,8,0,0,0,8,0,0,827.0,9.67,0.0,0.0,0.0,9.67
02421,1,0,0,1,0,0,0,91.0,10.99,0.0,0.0,10.99,0.0
02423,5,0,0,0,3,0,1,436.0,11.47,0.0,0.0,0.0,6.88
02426,7,4,2,2,1,1,0,541.0,12.94,7.39,3.7,3.7,1.85
02427,3,0,0,0,1,0,0,139.0,21.58,0.0,0.0,0.0,7.19
02430,16,0,7,2,4,3,0,1268.0,12.62,0.0,5.52,1.58,3.15
02431,3,0,2,1,1,0,0,381.0,7.87,0.0,5.25,2.62,2.62
02432,4,0,0,2,0,0,0,191.0,20.94,0.0,0.0,10.47,0.0
02433,3,0,0,0,2,0,1,221.0,13.57,0.0,0.0,0.0,9.05
02435,3,0,2,0,0,0,0,83.0,36.14,0.0,24.1,0.0,0.0
02438,8,1,3,1,0,0,0,242.0,33.06,4.13,12.4,4.13,0.0
02440,1,0,1,0,0,0,0,137.0,7.3,0.0,7.3,0.0,0.0
02441,5,0,1,1,0,0,0,176.0,28.41,0.0,5.68,5.68,0.0
02443,5,1,2,1,1,0,0,209.0,23.92,4.78,9.57,4.78,4.78
02444,2,0,1,0,1,0,0,127.0,15.75,0.0,7.87,0.0,7.87
02445,6,1,2,0,1,0,0,272.0,22.06,3.68,7.35,0.0,3.68
02447,3,0,0,0,2,0,0,140.0,21.43,0.0,0.0,0.0,14.29
02448,5,0,1,0,3,0,0,113.0,44.25,0.0,8.85,0.0,26.55
02449,3,0,2,0,0,0,0,63.0,47.62,0.0,31.75,0.0,0.0
02450,4,0,1,0,1,0,0,358.0,11.17,0.0,2.79,0.0,2.79
02451,2,0,2,0,1,0,0,122.0,16.39,0.0,16.39,0.0,8.2
02452,1,0,1,0,0,0,0,234.0,4.27,0.0,4.27,0.0,0.0
02453,7,0,3,0,3,0,0,403.0,17.37,0.0,7.44,0.0,7.44
02455,1,0,0,1,0,0,0,189.0,5.29,0.0,0.0,5.29,0.0
02456,4,0,2,1,2,0,0,300.0,13.33,0.0,6.67,3.33,6.67
02457,11,0,3,3,4,0,1,392.0,28.06,0.0,7.65,7.65,10.2
02460,3,0,2,1,0,0,0,205.0,14.63,0.0,9.76,4.88,0.0
02461,6,0,1,2,1,0,0,356.0,16.85,0.0,2.81,5.62,2.81
02462,5,1,1,1,2,0,0,226.0,22.12,4.42,4.42,4.42,8.85
02463,3,0,1,0,1,0,1,84.0,35.71,0.0,11.9,0.0,11.9
02468,42,1,16,6,11,1,2,2221.0,18.91,0.45,7.2,2.7,4.95
02469,9,0,1,2,2,0,0,488.0,18.44,0.0,2.05,4.1,4.1
02470,8,0,1,0,5,0,0,432.0,18.52,0.0,2.31,0.0,11.57
02472,10,0,6,0,2,0,0,399.0,25.06,0.0,15.04,0.0,5.01
02473,3,0,1,0,1,0,0,220.0,13.64,0.0,4.55,0.0,4.55
02474,2,0,1,0,1,0,0,394.0,5.08,0.0,2.54,0.0,2.54
02477,14,1,1,1,3,0,2,954.0,14.68,1.05,1.05,1.05,3.14
02478,15,3,6,1,2,1,0,257.0,58.37,11.67,23.35,3.89,7.78
02480,8,0,4,0,1,0,0,318.0,25.16,0.0,12.58,0.0,3.14
02482,1,0,1,0,0,0,0,55.0,18.18,0.0,18.18,0.0,0.0
02483,11,1,2,5,3,0,0,510.0,21.57,1.96,3.92,9.8,5.88
02484,3,1,2,0,1,0,0,543.0,5.52,1.84,3.68,0.0,1.84
02488,2,0,0,0,0,0,0,159.0,12.58,0.0,0.0,0.0,0.0
02489,10,1,3,0,3,0,0,349.0,28.65,2.87,8.6,0.0,8.6
02490,2,0,1,0,1,0,0,123.0,16.26,0.0,8.13,0.0,8.13
02491,7,0,2,2,0,0,1,321.0,21.81,0.0,6.23,6.23,0.0
02492,1,0,0,0,0,0,0,439.0,2.28,0.0,0.0,0.0,0.0
02494,4,0,3,0,0,0,0,128.0,31.25,0.0,23.44,0.0,0.0
02495,7,0,1,0,2,0,0,1038.0,6.74,0.0,0.96,0.0,1.93
02497,17,1,6,3,7,0,0,1149.0,14.8,0.87,5.22,2.61,6.09
02498,11,0,4,1,3,0,0,764.0,14.4,0.0,5.24,1.31,3.93
02499,1,0,0,0,0,0,0,41.0,24.39,0.0,0.0,0.0,0.0
02500,13,1,6,1,3,1,0,810.0,16.05,1.23,7.41,1.23,3.7
02502,13,0,3,1,3,1,0,1257.0,10.34,0.0,2.39,0.8,2.39
02504,18,0,9,4,3,1,0,1614.0,11.15,0.0,5.58,2.48,1.86
02505,3,0,0,0,0,0,0,208.0,14.42,0.0,0.0,0.0,0.0
02506,2,1,2,0,0,0,0,200.0,10.0,5.0,10.0,0.0,0.0
02509,4,0,1,0,0,0,1,155.0,25.81,0.0,6.45,0.0,0.0
02510,2,0,2,0,0,0,0,142.0,14.08,0.0,14.08,0.0,0.0
02511,3,0,1,0,0,0,0,310.0,9.68,0.0,3.23,0.0,0.0
02514,10,1,0,2,4,0,0,695.0,14.39,1.44,0.0,2.88,5.76
02516,1,0,0,1,0,0,0,70.0,14.29,0.0,0.0,14.29,0.0
02517,5,0,2,0,3,0,0,292.0,17.12,0.0,6.85,0.0,10.27
02518,6,0,2,0,1,0,0,300.0,20.0,0.0,6.67,0.0,3.33
02519,2,0,1,0,1,0,0,190.0,10.53,0.0,5.26,0.0,5.26
02520,10,0,1,0,2,0,0,733.0,13.64,0.0,1.36,0.0,2.73
02521,28,1,10,6,4,4,1,1351.0,20.73,0.74,7.4,4.44,2.96
02525,9,0,1,0,6,0,1,556.0,16.19,0.0,1.8,0.0,10.79
02526,1,0,1,0,0,0,0,104.0,9.62,0.0,9.62,0.0,0.0
02527,5,0,1,2,0,0,0,466.0,10.73,0.0,2.15,4.29,0.0
02528,9,2,1,2,0,0,1,221.0,40.72,9.05,4.52,9.05,0.0
02529,1,0,1,0,1,0,0,182.0,5.49,0.0,5.49,0.0,5.49
02530,2,0,0,0,2,0,0,77.0,25.97,0.0,0.0,0.0,25.97
02532,17,0,3,1,6,1,1,979.0,17.36,0.0,3.06,1.02,6.13
02533,1,0,0,0,0,1,0,106.0,9.43,0.0,0.0,0.0,0.0
02534,1,0,0,0,1,0,0,45.0,22.22,0.0,0.0,0.0,22.22
02535,5,0,2,0,1,0,0,113.0,44.25,0.0,17.7,0.0,8.85
02536,1,1,0,0,0,0,0,98.0,10.2,10.2,0.0,0.0,0.0
02539,5,0,2,0,3,0,0,686.0,7.29,0.0,2.92,0.0,4.37
02540,14,0,5,2,1,0,1,1206.0,11.61,0.0,4.15,1.66,0.83
02541,6,0,2,3,2,0,0,421.0,14.25,0.0,4.75,7.13,4.75
02544,6,0,1,0,1,0,0,610.0,9.84,0.0,1.64,0.0,1.64
02552,3,1,1,0,1,0,0,191.0,15.71,5.24,5.24,0.0,5.24
02553,9,0,2,0,6,0,1,240.0,37.5,0.0,8.33,0.0,25.0
02554,11,0,4,1,4,2,0,1108.0,9.93,0.0,3.61,0.9,3.61
02556,1,0,1,0,1,0,0,73.0,13.7,0.0,13.7,0.0,13.7
02557,2,0,1,0,0,1,0,128.0,15.62,0.0,7.81,0.0,0.0
02559,5,0,1,0,2,0,0,503.0,9.94,0.0,1.99,0.0,3.98
02560,5,1,2,0,1,0,0,243.0,20.58,4.12,8.23,0.0,4.12
02562,4,0,2,1,1,0,0,201.0,19.9,0.0,9.95,4.98,4.98
02563,3,0,1,0,0,0,0,153.0,19.61,0.0,6.54,0.0,0.0
02565,2,0,1,0,0,0,0,294.0,6.8,0.0,3.4,0.0,0.0
02566,5,1,1,0,2,0,0,1108.0,4.51,0.9,0.9,0.0,1.81
02567,1,0,0,0,0,0,0,272.0,3.68,0.0,0.0,0.0,0.0
02568,3,1,1,0,0,1,0,168.0,17.86,5.95,5.95,0.0,0.0
02569,5,0,2,1,1,0,0,481.0,10.4,0.0,4.16,2.08,2.08
02570,2,0,1,1,0,0,0,173.0,11.56,0.0,5.78,5.78,0.0
02571,11,1,5,4,3,0,0,704.0,15.62,1.42,7.1,5.68,4.26
02572,3,1,1,0,0,0,0,501.0,5.99,2.0,2.0,0.0,0.0
02574,10,0,1,2,3,1,1,1382.0,7.24,0.0,0.72,1.45,2.17
02576,1,0,0,0,0,0,0,325.0,3.08,0.0,0.0,0.0,0.0
02577,3,0,0,0,0,0,0,91.0,32.97,0.0,0.0,0.0,0.0
02578,4,0,4,1,0,0,0,84.0,47.62,0.0,47.62,11.9,0.0
02579,2,0,0,0,1,0,0,124.0,16.13,0.0,0.0,0.0,8.06
02580,12,0,6,0,4,0,0,814.0,14.74,0.0,7.37,0.0,4.91
02581,4,0,0,1,0,0,0,317.0,12.62,0.0,0.0,3.15,0.0
02582,4,0,3,1,1,0,0,78.0,51.28,0.0,38.46,12.82,12.82
02585,1,0,0,0,0,0,0,251.0,3.98,0.0,0.0,0.0,0.0
