codgeo,libgeo,revenu_median,taux_pauvrete,rapport_interdecile,decile1,decile9,part_imposes,nb_menages,nb_personnes,nb_uc,part_rev_activite,part_salaires,part_chomage,part_non_salaries,part_retraites,part_patrimoine,part_presta_sociales,part_presta_familiales,part_presta_logement,part_minima_sociaux,part_impots
01418,,30620,,,,,,411,1139,732.2,,,,,,,,,,,
01419,,38950,12,7.4,11840,87880,51,2303,5576,3727.7,87.4,82.8,2.7,1.9,19.8,8.5,1,0.4,0.2,0.4,-16.7
01420,,20430,,,,,,788,1442,1071.8,,,,,,,,,,,
01421,,22620,,,,,,318,709,487.1,,,,,,,,,,,
01422,,26180,,,,,,566,1342,909.5,,,,,,,,,,,
01423,,27870,,,,,,435,1247,778.1,,,,,,,,,,,
01424,,31610,,,,,,658,1748,1142.5,,,,,,,,,,,
01425,,25050,,,,,,123,290,197.2,,,,,,,,,,,
01426,,24280,,2.6,14810,38110,58,1058,2484,1689.3,72.9,65.9,2.2,4.8,28,10.9,3.9,2,0.5,1.4,-15.7
01427,,23920,11,3,13330,39650,56,2941,6780,4602.4,81,73.2,3,4.8,23.1,6.8,5.1,2.3,0.9,1.9,-16
01428,,23780,,,,,,44,122,79.4,,,,,,,,,,,
01429,,24170,,,,,,288,729,480,,,,,,,,,,,
01430,,23800,,,,,,263,596,407.5,,,,,,,,,,,
01431,,25240,,,,,,532,1209,830.9,,,,,,,,,,,
01432,,23640,,,,,,150,347,235.5,,,,,,,,,,,
01433,,20450,,,,,,100,260,169.4,,,,,,,,,,,
01434,,25730,,,,,,176,503,314.5,,,,,,,,,,,
01435,,38970,13,7.2,11600,83470,54,798,2036,1334.3,89.5,84.5,3,2,19,7.1,1.2,0.5,0.3,0.4,-16.8
01436,,45200,,,,,,197,453,313.1,,,,,,,,,,,
01437,,23090,,,,,,91,217,146,,,,,,,,,,,
01441,,23450,,,,,,275,694,457.3,,,,,,,,,,,
01443,,24480,8,2.6,14710,38370,55,2154,4854,3334.8,76,70.7,2.6,2.7,28.2,6.4,4.1,2,0.7,1.4,-14.7
01444,,22700,,,,,,536,1191,829,,,,,,,,,,,
01445,,23580,,,,,,246,629,413.6,,,,,,,,,,,
01446,,26440,,,,,,598,1649,1056.2,,,,,,,,,,,
01447,,23600,,,,,,566,1305,887.5,,,,,,,,,,,
01448,,30500,,,,,,155,361,247.7,,,,,,,,,,,
01449,,26020,,,,,,299,774,509,,,,,,,,,,,
01450,,26810,,2.6,17020,44500,64,1488,3801,2499,84.1,75.5,2.5,6.1,23.2,6.6,3.1,1.7,0.4,1,-17
01451,,25470,7,2.7,14960,40250,63,2762,6670,4476,72.1,65.8,2.1,4.2,30.7,8.8,4,2,0.7,1.3,-15.6
01452,,20600,,,,,,470,975,693.5,,,,,,,,,,,
01453,,22830,,,,,,312,654,462.7,,,,,,,,,,,
01454,,24130,,,,,,434,1075,714.6,,,,,,,,,,,
01457,,22000,11,2.6,13550,34780,46,1369,3143,2151.5,63.4,56.8,2.8,3.8,34,10.9,4.9,2.5,0.9,1.5,-13.2
02001,,21150,,,,,,192,479,318.2,,,,,,,,,,,
02002,,22340,,,,,,247,606,407,,,,,,,,,,,
02003,,23020,,,,,,421,1007,683.7,,,,,,,,,,,
02004,,20880,,,,,,78,174,122.4,,,,,,,,,,,
02005,,24020,,,,,,154,401,262.1,,,,,,,,,,,
02006,,21910,,,,,,116,262,182.1,,,,,,,,,,,
02007,,22340,,,,,,45,110,73.4,,,,,,,,,,,
02008,,21950,,,,,,117,305,198.8,,,,,,,,,,,
02009,,22980,,,,,,197,508,331.5,,,,,,,,,,,
02010,,21980,,,,,,64,166,109.7,,,,,,,,,,,
02011,,24380,,,,,,486,1209,810.2,,,,,,,,,,,
02013,,23230,,,,,,151,376,252.6,,,,,,,,,,,
02014,,23040,,,,,,294,721,482.6,,,,,,,,,,,
02016,,21900,,,,,,86,220,143.3,,,,,,,,,,,
02017,,21630,,,,,,115,283,186.5,,,,,,,,,,,
02018,,20610,17,2.7,12390,33700,45,1088,2442,1686.7,64.8,56.5,3,5.3,36.3,5.2,6.9,2.8,1.2,2.9,-13.2
02019,,21860,,,,,,157,358,247.7,,,,,,,,,,,
02020,,19970,,,,,,180,449,300.7,,,,,,,,,,,
02022,,23140,,,,,,165,404,271.1,,,,,,,,,,,
02023,,22610,,,,,,43,100,68.1,,,,,,,,,,,
02025,,23930,,,,,,131,343,224.2,,,,,,,,,,,
02027,,19990,,,,,,94,210,145.8,,,,,,,,,,,
02028,,22820,12,2.6,13130,34480,54,1101,2588,1758.2,70.2,64.4,2.5,3.3,33.1,5.3,5.2,2.4,0.9,1.9,-13.8
02029,,24790,,,,,,141,332,227.1,,,,,,,,,,,
02030,,22440,,,,,,110,254,177.8,,,,,,,,,,,
02031,,18600,,,,,,279,638,435.5,,,,,,,,,,,
02032,,20000,,,,,,98,227,155.1,,,,,,,,,,,
02033,,26440,,,,,,48,106,74.8,,,,,,,,,,,
02034,,21270,,,,,,44,120,75.8,,,,,,,,,,,
02035,,19950,,,,,,95,257,164.4,,,,,,,,,,,
02037,,21970,,,,,,544,1337,894.5,,,,,,,,,,,
02039,,20530,,,,,,58,146,97.2,,,,,,,,,,,
02040,,21270,,,,,,65,168,111.6,,,,,,,,,,,
02041,,23160,,,,,,352,814,561.1,,,,,,,,,,,
02042,,23970,,,,,,158,367,252.5,,,,,,,,,,,
02046,,23250,,,,,,240,560,383.6,,,,,,,,,,,
02047,,23580,,,,,,47,107,76.4,,,,,,,,,,,
02048,,22840,,,,,,54,126,84,,,,,,,,,,,
02049,,23500,,,,,,313,750,503.6,,,,,,,,,,,
02050,,21140,,,,,,127,304,206.6,,,,,,,,,,,
02051,,25580,,,,,,165,386,265.4,,,,,,,,,,,
02052,,22970,,,,,,58,131,89.7,,,,,,,,,,,
02053,,26580,,,,,,248,553,387.5,,,,,,,,,,,
02054,,24020,,,,,,206,544,354.5,,,,,,,,,,,
02056,,22300,,,,,,72,181,121.1,,,,,,,,,,,
02057,,19030,,,,,,529,1184,822.4,,,,,,,,,,,
02058,,20510,,,,,,317,789,524.3,,,,,,,,,,,
02059,,17760,28,2.8,10310,28720,33,1123,2415,1690.5,58.3,52.3,4,2,37.1,3.1,12.2,3.5,2.5,6.2,-10.7
02060,,22740,,,,,,106,249,169.5,,,,,,,,,,,
02061,,19290,,,,,,94,277,173.3,,,,,,,,,,,
02062,,28100,,,,,,54,136,91,,,,,,,,,,,
02063,,22500,,,,,,156,390,259.4,,,,,,,,,,,
02064,,20140,19,2.9,11620,33160,44,1637,3553,2495.2,63.3,57,3.4,2.9,37.3,4.2,7.5,2.6,1.5,3.4,-12.3
02065,,21080,,,,,,231,568,380.1,,,,,,,,,,,
02066,,22250,,,,,,88,211,142.5,,,,,,,,,,,
02067,,23420,,,,,,85,216,144.5,,,,,,,,,,,
02070,,22110,,,,,,183,432,294.4,,,,,,,,,,,
02071,,23920,,,,,,258,632,425.7,,,,,,,,,,,
02072,,25760,,,,,,79,186,124.8,,,,,,,,,,,
02073,,21950,,,,,,249,656,424.5,,,,,,,,,,,
02074,,21750,,,,,,230,557,372.4,,,,,,,,,,,
02075,,22760,,,,,,78,203,133.4,,,,,,,,,,,
02076,,28980,,,,,,57,161,102.5,,,,,,,,,,,
02078,,21360,,,,,,63,165,107.6,,,,,,,,,,,
02079,,20070,,,,,,63,133,96,,,,,,,,,,,
02080,,26260,,,,,,140,308,217.6,,,,,,,,,,,
02081,,24090,,,,,,166,435,286.2,,,,,,,,,,,
02082,,22980,,,,,,47,112,75.3,,,,,,,,,,,
02083,,23490,,,,,,300,749,501.2,,,,,,,,,,,
02084,,25230,,,,,,104,267,173.3,,,,,,,,,,,
02085,,23830,,,,,,351,1003,636.4,,,,,,,,,,,
02086,,22450,,,,,,420,973,667.6,,,,,,,,,,,
02089,,22590,,,,,,492,1139,780.8,,,,,,,,,,,
02090,,22540,,,,,,72,185,120.4,,,,,,,,,,,
02091,,23880,,,,,,43,106,69.5,,,,,,,,,,,
02093,,19760,,,,,,523,1207,822.6,,,,,,,,,,,
02094,,25760,,,,,,187,484,317.7,,,,,,,,,,,
02095,,16190,37,3,9300,27750,29,2347,5267,3614.7,54.8,47.7,3.9,3.2,34,5,16.6,4.4,3.9,8.3,-10.4
02096,,23420,,,,,,79,185,125.4,,,,,,,,,,,
02097,,19640,,,,,,103,258,170.1,,,,,,,,,,,
02098,,26710,,,,,,145,360,242,,,,,,,,,,,
02099,,22880,,,,,,89,225,149.9,,,,,,,,,,,
02100,,19850,,,,,,48,129,82.9,,,,,,,,,,,
02101,,21500,,,,,,71,159,109.9,,,,,,,,,,,
02102,,23830,,,,,,75,181,121.9,,,,,,,,,,,
02103,,20360,,,,,,563,1263,867,,,,,,,,,,,
02104,,27530,,,,,,44,101,69.9,,,,,,,,,,,
02105,,23410,,,,,,78,193,128.6,,,,,,,,,,,
02106,,20250,,,,,,286,690,460.4,,,,,,,,,,,
02108,,25450,,,,,,60,138,94.4,,,,,,,,,,,
02109,,20990,,,,,,197,463,314.3,,,,,,,,,,,
02110,,20580,19,2.9,11560,33740,40,898,2059,1406.7,67.8,59.2,3.2,5.4,30,6.8,8.1,3,1.7,3.4,-12.7
02111,,23310,,,,,,285,698,467.3,,,,,,,,,,,
02112,,22020,,,,,,246,577,393.7,,,,,,,,,,,
02114,,22080,,,,,,667,1559,1059.8,,,,,,,,,,,
02115,,22290,,,,,,91,205,141.5,,,,,,,,,,,
02116,,21300,,,,,,64,141,99.1,,,,,,,,,,,
02118,,22420,,,,,,52,128,84.2,,,,,,,,,,,
02119,,23500,,,,,,131,296,206.2,,,,,,,,,,,
02120,,22100,,,,,,75,189,126.3,,,,,,,,,,,
02121,,21500,,,,,,95,219,150.9,,,,,,,,,,,
02123,,22810,,,,,,127,300,205,,,,,,,,,,,
02124,,21140,,,,,,275,641,436.4,,,,,,,,,,,
02125,,23200,,,,,,70,196,126.6,,,,,,,,,,,
02126,,17550,,,,,,192,435,298.4,,,,,,,,,,,
02127,,20700,,,,,,80,196,131.8,,,,,,,,,,,
02128,,23910,,,,,,686,1451,1032.9,,,,,,,,,,,
02130,,19480,,,,,,79,197,130.8,,,,,,,,,,,
02131,,23900,,,,,,775,1891,1274,,,,,,,,,,,
02132,,24200,,,,,,74,195,128.1,,,,,,,,,,,
02133,,19120,,,,,,175,404,275.9,,,,,,,,,,,
02134,,21200,,,,,,351,805,555.1,,,,,,,,,,,
02135,,19400,,,,,,460,1067,727.7,,,,,,,,,,,
02136,,23000,,,,,,55,133,90.8,,,,,,,,,,,
02137,,23060,,,,,,48,130,84.4,,,,,,,,,,,
02138,,25330,,,,,,75,185,123.8,,,,,,,,,,,
02139,,23580,,,,,,182,452,298.8,,,,,,,,,,,
02140,,20540,,,,,,174,436,290,,,,,,,,,,,
02141,,18690,,,,,,759,1532,1098.5,,,,,,,,,,,
02142,,26180,,,,,,90,246,158.7,,,,,,,,,,,
02143,,20010,,,,,,82,182,126.1,,,,,,,,,,,
02144,,24290,,,,,,53,144,93.7,,,,,,,,,,,
02145,,23920,,,,,,218,560,371.1,,,,,,,,,,,
02148,,22490,,,,,,103,237,164.3,,,,,,,,,,,
02153,,23530,,,,,,321,793,529.4,,,,,,,,,,,
02154,,22240,,,,,,148,387,249.7,,,,,,,,,,,
02155,,24300,,,,,,83,192,130.4,,,,,,,,,,,
02156,,20700,,,,,,96,219,150,,,,,,,,,,,
02157,,22440,,,,,,361,808,558.7,,,,,,,,,,,
02158,,21760,,,,,,109,254,172.2,,,,,,,,,,,
02159,,20810,,,,,,116,283,190.1,,,,,,,,,,,
02160,,19710,,,,,,209,487,333.2,,,,,,,,,,,
02162,,23470,,,,,,101,282,179.6,,,,,,,,,,,
02163,,21500,15,2.9,12170,35870,50,1066,2502,1694.7,69,56.7,2.6,9.7,27.3,12.2,7.4,3,1.4,3,-15.9
02164,,22620,,,,,,135,324,217.7,,,,,,,,,,,
02165,,20900,,,,,,717,1574,1096.4,,,,,,,,,,,
02166,,24770,,,,,,162,382,258.3,,,,,,,,,,,
02167,,23340,,,,,,326,870,563.7,,,,,,,,,,,
02168,,19150,27,3.5,9800,34210,43,6760,14554,10105.3,67.4,58.6,3.9,4.9,30.1,6.4,10.1,3.2,2.3,4.6,-14
02170,,24780,,,,,,58,132,91.4,,,,,,,,,,,
02171,,24500,,,,,,40,100,66.3,,,,,,,,,,,
02172,,24190,,,,,,93,244,160.5,,,,,,,,,,,
02173,,18580,29,3.4,9720,33150,38,5358,10997,7825.9,61.8,54.2,3.3,4.3,34.2,5.4,11.6,3,2.7,5.9,-13
02174,,22600,,,,,,308,828,536.5,,,,,,,,,,,
02175,,21230,,,,,,62,160,106.6,,,,,,,,,,,
02176,,20760,,,,,,75,207,133.2,,,,,,,,,,,
02177,,23250,,,,,,56,139,92,,,,,,,,,,,
02178,,22740,,,,,,43,109,72.1,,,,,,,,,,,
02179,,23450,,,,,,154,384,253.6,,,,,,,,,,,
02180,,22150,,,,,,287,749,489.2,,,,,,,,,,,
02182,,20280,,,,,,57,135,91.6,,,,,,,,,,,
02183,,24510,,,,,,76,193,127.9,,,,,,,,,,,
02184,,21220,,,,,,123,287,194.7,,,,,,,,,,,
02185,,23140,,,,,,152,402,263.5,,,,,,,,,,,
02186,,24080,,,,,,558,1194,846,,,,,,,,,,,
02187,,24590,,,,,,502,1152,790.7,,,,,,,,,,,
02188,,20520,,,,,,65,140,98.5,,,,,,,,,,,
02189,,20150,,,,,,142,324,222.6,,,,,,,,,,,
02190,,22790,,,,,,230,558,375.6,,,,,,,,,,,
02191,,22990,,,,,,212,483,333.4,,,,,,,,,,,
02192,,22180,,,,,,144,374,245.3,,,,,,,,,,,
02194,,19560,,,,,,84,190,133,,,,,,,,,,,
02195,,24060,,,,,,348,924,605.7,,,,,,,,,,,
02196,,25390,,,,,,134,285,203.3,,,,,,,,,,,
02197,,23510,,,,,,207,519,344,,,,,,,,,,,
02198,,23230,,,,,,96,250,164.8,,,,,,,,,,,
02199,,21930,,,,,,231,612,395.6,,,,,,,,,,,
02201,,24510,,,,,,144,381,247.3,,,,,,,,,,,
02203,,20580,,,,,,507,1210,818,,,,,,,,,,,
02205,,22400,,,,,,82,212,137,,,,,,,,,,,
02207,,23680,,,,,,83,218,142.3,,,,,,,,,,,
02208,,24070,,,,,,110,266,180.5,,,,,,,,,,,
02209,,22080,,,,,,276,604,419.1,,,,,,,,,,,
02210,,22960,,,,,,144,378,247.1,,,,,,,,,,,
02211,,22530,,,,,,137,348,225.9,,,,,,,,,,,
02212,,22270,,,,,,292,658,459.9,,,,,,,,,,,
02213,,22390,,,,,,131,328,218.7,,,,,,,,,,,
02215,,22490,,,,,,320,793,526.4,,,,,,,,,,,
02216,,24090,,,,,,134,330,220.9,,,,,,,,,,,
02217,,22120,,,,,,387,856,596.5,,,,,,,,,,,
02218,,22440,,,,,,256,621,416,,,,,,,,,,,
02219,,20440,,,,,,70,180,117.4,,,,,,,,,,,
02220,,22040,,,,,,180,452,296.9,,,,,,,,,,,
02221,,24820,,,,,,58,147,97,,,,,,,,,,,
02223,,21900,,,,,,124,307,205.3,,,,,,,,,,,
02224,,21440,,,,,,137,361,235.4,,,,,,,,,,,
02226,,22730,,,,,,788,1828,1262.7,,,,,,,,,,,
02227,,22630,,,,,,54,144,92,,,,,,,,,,,
02228,,21750,,,,,,126,321,209.3,,,,,,,,,,,
02230,,21890,,,,,,74,168,115.1,,,,,,,,,,,
02231,,20170,,,,,,364,902,595.1,,,,,,,,,,,
02232,,22930,,,,,,82,196,131.6,,,,,,,,,,,
02233,,22370,,,,,,58,124,87.9,,,,,,,,,,,
02235,,20300,,,,,,51,129,84.5,,,,,,,,,,,
02236,,20610,,,,,,130,340,221,,,,,,,,,,,
02237,,20300,,,,,,589,1347,916,,,,,,,,,,,
02238,,20740,,,,,,722,1713,1153,,,,,,,,,,,
02239,,20650,,,,,,461,1107,743.6,,,,,,,,,,,
02240,,21140,,,,,,87,203,139,,,,,,,,,,,
02242,,23730,,,,,,258,595,407.4,,,,,,,,,,,
02243,,20820,18,2.9,11600,33800,46,1292,2870,1987.4,68.6,62.4,3.2,3,30.8,6.1,7.5,2.6,1.5,3.4,-13
02245,,21430,,,,,,684,1629,1102,,,,,,,,,,,
02246,,21670,,,,,,240,570,384.3,,,,,,,,,,,
02248,,18830,,,,,,57,143,94,,,,,,,,,,,
02249,,23420,,,,,,43,104,69.3,,,,,,,,,,,
02253,,24260,,,,,,150,391,254.8,,,,,,,,,,,
02254,,24460,,,,,,51,133,88,,,,,,,,,,,
02255,,20660,,,,,,59,146,95.5,,,,,,,,,,,
02256,,20490,,,,,,50,119,79.2,,,,,,,,,,,
02257,,27180,,,,,,180,434,292,,,,,,,,,,,
02258,,22140,,,,,,151,379,251.8,,,,,,,,,,,
02259,,25610,,,,,,156,388,261.9,,,,,,,,,,,
02260,,19930,,,,,,249,585,394.8,,,,,,,,,,,
02261,,21950,,,,,,169,387,266,,,,,,,,,,,
02262,,22500,,,,,,86,215,144,,,,,,,,,,,
02263,,23820,,,,,,46,111,74.8,,,,,,,,,,,
02264,,19340,,,,,,299,714,483.1,,,,,,,,,,,
02267,,23120,,,,,,115,280,187.7,,,,,,,,,,,
02268,,24440,,,,,,268,663,438.3,,,,,,,,,,,
02269,,21180,,,,,,54,136,89.1,,,,,,,,,,,
02270,,21140,,,,,,67,167,109,,,,,,,,,,,
02271,,18840,,,,,,50,123,81.3,,,,,,,,,,,
02273,,22730,,,,,,80,194,130.4,,,,,,,,,,,
02274,,20730,,,,,,70,161,112,,,,,,,,,,,
02275,,16390,,,,,,139,306,213,,,,,,,,,,,
02276,,22940,,,,,,57,121,86.3,,,,,,,,,,,
02277,,21260,,,,,,138,362,238.7,,,,,,,,,,,
02279,,24860,,,,,,235,574,388.9,,,,,,,,,,,
02280,,24460,,,,,,154,405,263.5,,,,,,,,,,,
02281,,24210,,,,,,96,252,165.3,,,,,,,,,,,
02282,,21000,,,,,,176,420,284.9,,,,,,,,,,,
02283,,19790,,,,,,117,277,187.7,,,,,,,,,,,
02286,,21000,,,,,,364,852,578.3,,,,,,,,,,,
02287,,24790,,,,,,466,1081,744.2,,,,,,,,,,,
02288,,21550,,,,,,149,350,237.2,,,,,,,,,,,
02289,,24830,,,,,,173,398,274.8,,,,,,,,,,,
02290,,23660,9,2.7,14190,38420,59,1105,2588,1770.6,74.3,61.2,2.8,10.3,29.6,8,4.2,1.9,0.6,1.7,-16.1
02291,,21190,,,,,,159,407,268.5,,,,,,,,,,,
02292,,21900,,,,,,582,1313,909.7,,,,,,,,,,,
02293,,21120,,,,,,223,535,362.7,,,,,,,,,,,
02294,,25310,,,,,,84,193,133,,,,,,,,,,,
02295,,19530,,,,,,366,823,569.2,,,,,,,,,,,
02296,,23170,,,,,,450,1093,739.2,,,,,,,,,,,
02297,,23220,,,,,,47,119,78.2,,,,,,,,,,,
02298,,19940,,,,,,661,1407,993,,,,,,,,,,,
02299,,22270,,,,,,228,530,360.1,,,,,,,,,,,
02302,,24050,,,,,,128,354,226.1,,,,,,,,,,,
02303,,32330,,,,,,288,755,497.3,,,,,,,,,,,
02304,,16210,38,3,9190,27860,30,1178,2407,1700.4,62.3,53.4,4.9,4,26.4,3.4,18.3,4.6,4.5,9.2,-10.4
02305,,19780,23,3,10650,32170,36,1296,2791,1952,61,52.2,4.2,4.6,34.1,7.7,9,2.9,2,4.1,-11.8
02306,,20600,,,,,,223,544,364.1,,,,,,,,,,,
02307,,22930,,,,,,882,1914,1337,,,,,,,,,,,
02308,,19670,,,,,,200,479,324.2,,,,,,,,,,,
02309,,21460,,,,,,261,649,428.1,,,,,,,,,,,
02310,,23300,,,,,,113,264,181.6,,,,,,,,,,,
02312,,21260,,,,,,433,1115,724.6,,,,,,,,,,,
02313,,21670,,,,,,171,442,290.7,,,,,,,,,,,
02315,,21150,,,,,,642,1547,1039,,,,,,,,,,,
02316,,26560,,,,,,61,144,99.5,,,,,,,,,,,
02317,,26590,,,,,,85,202,137.3,,,,,,,,,,,
02318,,20330,,,,,,616,1347,942.3,,,,,,,,,,,
02319,,20590,,,,,,190,484,320,,,,,,,,,,,
02320,,26300,,,,,,104,245,168.5,,,,,,,,,,,
02321,,22120,,,,,,369,884,593.8,,,,,,,,,,,
02322,,24950,,,,,,155,386,258.4,,,,,,,,,,,
02323,,23020,,,,,,55,148,93.3,,,,,,,,,,,
02324,,21680,,,,,,118,286,191.4,,,,,,,,,,,
02326,,23650,,,,,,201,484,327.6,,,,,,,,,,,
02327,,18850,,,,,,65,167,108.5,,,,,,,,,,,
02328,,24890,,,,,,232,540,372.5,,,,,,,,,,,
02329,,24060,,,,,,169,404,272.1,,,,,,,,,,,
02330,,26360,,,,,,194,436,305.4,,,,,,,,,,,
02331,,20060,,,,,,52,116,80.5,,,,,,,,,,,
02332,,22610,,,,,,104,243,165.5,,,,,,,,,,,
02333,,20060,,,,,,65,153,102.6,,,,,,,,,,,
02334,,19180,22,2.8,10730,30310,37,1237,2878,1962.1,63.8,54.3,2.8,6.7,31.5,7.8,9.7,3.3,1.8,4.6,-12.8
02335,,22200,,,,,,81,183,126.1,,,,,,,,,,,
02336,,23400,,,,,,381,971,644.3,,,,,,,,,,,
02337,,21010,,,,,,77,194,129.9,,,,,,,,,,,
02338,,21240,,,,,,101,239,161.2,,,,,,,,,,,
02339,,23210,,,,,,263,670,440.2,,,,,,,,,,,
02340,,20850,17,2.6,11960,31510,46,2298,5183,3583.9,64.8,59.1,3,2.7,35.7,3.4,8,2.7,1.5,3.8,-11.9
02341,,22290,,,,,,110,265,180.6,,,,,,,,,,,
02342,,22010,,,,,,56,138,94,,,,,,,,,,,
02346,,21480,,,,,,282,633,440.9,,,,,,,,,,,
02347,,25850,,,,,,195,431,304.5,,,,,,,,,,,
02350,,20470,,,,,,56,133,88.3,,,,,,,,,,,
02351,,24670,,,,,,52,133,86.8,,,,,,,,,,,
02352,,20460,,,,,,242,550,376.7,,,,,,,,,,,
02353,,21860,,,,,,128,277,195.5,,,,,,,,,,,
02355,,24170,,,,,,417,1051,695.9,,,,,,,,,,,
02356,,20880,,,,,,81,240,148.5,,,,,,,,,,,
02358,,20440,,,,,,141,331,224.6,,,,,,,,,,,
02359,,22150,,,,,,523,1272,844.1,,,,,,,,,,,
02360,,23040,9,2.5,14230,35530,51,1152,2700,1830.8,71.2,64.5,2.4,4.3,29.6,9,4.7,2,0.8,1.9,-14.5
02361,,17320,32,3,9640,29260,31,2067,4153,2992.6,54.4,46.3,3.5,4.6,36.5,6.9,13.8,3,3.3,7.5,-11.6
02362,,23070,,,,,,100,247,163.9,,,,,,,,,,,
02363,,21020,,,,,,180,390,276.2,,,,,,,,,,,
02364,,25500,,,,,,95,231,155.6,,,,,,,,,,,
02366,,19940,,,,,,124,310,205,,,,,,,,,,,
02367,,23430,,,,,,65,172,112.8,,,,,,,,,,,
02368,,22430,,,,,,222,592,389.9,,,,,,,,,,,
02369,,18870,,,,,,106,240,164.7,,,,,,,,,,,
02370,,21310,,,,,,219,562,369.9,,,,,,,,,,,
02371,,21470,,,,,,767,1590,1134.8,,,,,,,,,,,
02372,,22960,,,,,,149,380,250.1,,,,,,,,,,,
02373,,23070,,,,,,95,221,150.2,,,,,,,,,,,
02374,,19980,,,,,,358,811,558,,,,,,,,,,,
02375,,24030,,,,,,60,178,111.6,,,,,,,,,,,
02376,,23470,,,,,,67,162,107.3,,,,,,,,,,,
02377,,19340,,,,,,56,136,91.2,,,,,,,,,,,
02378,,20120,,,,,,58,138,94,,,,,,,,,,,
02379,,19680,,,,,,84,195,134.7,,,,,,,,,,,
02381,,16460,35,3,9320,28130,30,3803,7656,5494.9,51.8,46.2,3,2.6,37,5.8,16,3.5,3.6,8.9,-10.6
02382,,23890,,,,,,578,1407,947.6,,,,,,,,,,,
02383,,25090,,,,,,601,1388,953.3,,,,,,,,,,,
02385,,19820,,,,,,70,184,119.4,,,,,,,,,,,
02386,,19670,,,,,,93,204,142,,,,,,,,,,,
02387,,24980,,,,,,438,1056,711.4,,,,,,,,,,,
02388,,19850,,,,,,87,206,139.1,,,,,,,,,,,
02389,,22640,,,,,,283,644,443.4,,,,,,,,,,,
02390,,22430,,,,,,106,257,172.9,,,,,,,,,,,
02391,,20940,,,,,,85,215,140.6,,,,,,,,,,,
02392,,23280,,,,,,131,333,220.9,,,,,,,,,,,
02393,,22980,,,,,,58,145,96.2,,,,,,,,,,,
02395,,22350,,,,,,59,129,90.2,,,,,,,,,,,
02397,,21880,,,,,,522,1196,817.6,,,,,,,,,,,
02398,,22680,,,,,,106,286,186.4,,,,,,,,,,,
02399,,23300,,,,,,208,566,364.2,,,,,,,,,,,
02400,,20710,,,,,,61,148,99.7,,,,,,,,,,,
02401,,22620,,,,,,88,210,141.9,,,,,,,,,,,
02403,,18960,,,,,,111,258,178.6,,,,,,,,,,,
02404,,22660,,,,,,68,169,112.7,,,,,,,,,,,
02405,,21980,,,,,,214,544,360.2,,,,,,,,,,,
02406,,24000,,,,,,52,118,81.4,,,,,,,,,,,
02407,,24570,,,,,,82,210,139.4,,,,,,,,,,,
02408,,18000,31,3.5,9350,32660,38,11004,21949,15754,62.2,54.7,3.5,4,32.5,5.5,13,3.2,3,6.8,-13.2
02409,,21020,,,,,,114,268,182.6,,,,,,,,,,,
02410,,27080,,,,,,98,256,168,,,,,,,,,,,
02411,,23690,,,,,,75,223,139.2,,,,,,,,,,,
02413,,25020,,,,,,103,240,164.7,,,,,,,,,,,
02414,,20140,,,,,,84,196,134.6,,,,,,,,,,,
02415,,25870,,,,,,57,161,102.2,,,,,,,,,,,
02416,,19550,,,,,,178,396,272.9,,,,,,,,,,,
02417,,21140,,,,,,46,119,78.3,,,,,,,,,,,
02418,,21980,,,,,,93,232,152.3,,,,,,,,,,,
02419,,24190,,,,,,109,259,177,,,,,,,,,,,
02420,,25460,,,,,,330,786,536.1,,,,,,,,,,,
02422,,19450,,,,,,327,764,518,,,,,,,,,,,
02423,,23010,,,,,,174,434,289.6,,,,,,,,,,,
02424,,24490,,,,,,46,113,75.9,,,,,,,,,,,
02425,,20640,,,,,,64,176,112.1,,,,,,,,,,,
02426,,22780,,,,,,224,566,374.7,,,,,,,,,,,
02427,,20630,,,,,,56,139,92.5,,,,,,,,,,,
02429,,24400,,,,,,42,112,71.9,,,,,,,,,,,
02430,,20300,,,,,,532,1105,786.6,,,,,,,,,,,
02431,,21450,,,,,,177,399,277.5,,,,,,,,,,,
02432,,22500,,,,,,78,181,125.1,,,,,,,,,,,
02433,,20650,,,,,,97,224,154.4,,,,,,,,,,,
02438,,23520,,,,,,110,254,174.7,,,,,,,,,,,
02439,,22130,,,,,,455,1179,770,,,,,,,,,,,
02440,,21380,,,,,,56,146,96.2,,,,,,,,,,,
02441,,24490,,,,,,92,214,145,,,,,,,,,,,
02443,,26090,,,,,,78,200,132.3,,,,,,,,,,,
02444,,20060,,,,,,50,124,82.8,,,,,,,,,,,
02445,,21120,,,,,,118,257,180.4,,,,,,,,,,,
02446,,23530,,,,,,41,111,72.8,,,,,,,,,,,
02447,,20230,,,,,,55,135,91,,,,,,,,,,,
02448,,20690,,,,,,47,108,75,,,,,,,,,,,
02450,,18980,,,,,,147,366,241.3,,,,,,,,,,,
02451,,20670,,,,,,53,134,86.2,,,,,,,,,,,
02452,,24660,,,,,,93,250,162,,,,,,,,,,,
02453,,22110,,,,,,173,410,277.5,,,,,,,,,,,
02454,,21430,,,,,,155,416,268.9,,,,,,,,,,,
02455,,22820,,,,,,80,184,126.5,,,,,,,,,,,
02456,,20770,,,,,,136,303,211.4,,,,,,,,,,,
02457,,19640,,,,,,165,399,269.7,,,,,,,,,,,
02458,,23090,,,,,,331,802,538.2,,,,,,,,,,,
